siteId,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO02,TD5763SW,"2007-06-26 15:55","2007-07-03 15:20",200706,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,8.000,2.032,2.032,"  ","vuc         ",
CO02,TD6013SW,"2007-07-03 15:20","2007-07-09 17:30",200707,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1993.100,-9.990,29.357,"  ","u           ",
CO02,TD6326SW,"2007-07-09 20:00","2007-07-17 16:15",200707,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,29.500,6.858,6.858,"  ","c           ",2008-08-15
CO02,TD6532SW,"2007-07-17 16:15","2007-07-24 15:00",200707,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,5.000,7.112,7.112,"  ","v           ",
CO02,TD6814SW,"2007-07-24 15:00","2007-07-31 16:00",200707,4.880,10.600," ",.114," ",.013," ",.032," ",.007," ",.527," ",1.771," ",.045," ",.659,3964.900,73.152,73.152,"w ","            ",
CO02,TD7062SW,"2007-07-31 16:00","2007-08-07 15:00",200708,5.210,12.900," ",.249," ",.025," ",.048," ",.022," ",1.027," ",2.878," ",.063," ",1.074,423.200,14.478,14.478,"w ","            ",
CO02,TD7407SW,"2007-08-07 15:00","2007-08-14 16:30",200708,4.720,12.200," ",.186," ",.024," ",.030," ",.041," ",.338," ",1.871," ",.083," ",.694,522.900,12.700,12.700,"w ","            ",
CO02,TD7556SW,"2007-08-14 16:30","2007-08-21 14:45",200708,4.680,12.400," ",.134," ",.013," ",.013," ",.013," ",.312," ",1.536," ",.050," ",.847,1951.200,32.258,32.258,"w ","            ",
CO02,TD7888SW,"2007-08-21 14:45","2007-08-28 15:20",200708,5.230,5.800," ",.171," ",.020," ",.019," ",.023," ",.235," ",.952," ",.046," ",.384,1168.700,21.590,21.590,"w ","            ",
CO02,TD8223SW,"2007-08-28 15:20","2007-09-04 15:15",200709,4.640,14.400," ",.193," ",.021," ",.023," ",.023," ",.372," ",2.021," ",.063," ",.852,951.400,13.716,13.716,"w ","            ",
CO02,TD8354SW,"2007-09-04 15:15","2007-09-10 15:30",200709,5.300,7.900," ",.388," ",.052," ",.037," ",.064," ",.251," ",1.494," ",.100," ",.610,814.500,17.272,17.272,"w ","            ",
CO02,TD8710SW,"2007-09-10 15:30","2007-09-18 15:40",200709,5.250,6.500," ",.253," ",.030," ",.020," ",.055," ",.202," ",.955," ",.094," ",.659,917.900,19.050,19.050,"w ","            ",
