"date" "yr" "mon" "d" "TX" "TN" "TG"
"2720" 1988-12-18 1988 12 18 -2 -7 -4.5
"2721" 1988-12-19 1988 12 19 -4 -13 -8.5
"2722" 1988-12-20 1988 12 20 -10 -15 -12.5
"2723" 1988-12-21 1988 12 21 -7 -15 -11
"2724" 1988-12-22 1988 12 22 -15 -19 -17
"2725" 1988-12-23 1988 12 23 -14 -20 -17
"2726" 1988-12-24 1988 12 24 -10 -20 -15
"2727" 1988-12-25 1988 12 25 -6 -10 -8
"2728" 1988-12-26 1988 12 26 -8 -22 -15
"2729" 1988-12-27 1988 12 27 -18 -24 -21
"2730" 1988-12-28 1988 12 28 -3 -21 -12
"2731" 1988-12-29 1988 12 29 -15 -22 -18.5
"2732" 1988-12-30 1988 12 30 -6 -15 -10.5
"2733" 1988-12-31 1988 12 31 -6 -11 -8.5
"2734" 1989-01-01 1989 1 1 -11 -12 -11.5
"2735" 1989-01-02 1989 1 2 -9 -13 -11
"2736" 1989-01-03 1989 1 3 -7 -12 -9.5
"2737" 1989-01-04 1989 1 4 2 -6 -2
"2738" 1989-01-05 1989 1 5 -4 -10 -7
"2739" 1989-01-06 1989 1 6 -9 -20 -14.5
"2740" 1989-01-07 1989 1 7 -20 -25 -22.5
"2741" 1989-01-08 1989 1 8 -20 -24 -22
"2742" 1989-01-09 1989 1 9 -12 -21 -16.5
"2743" 1989-01-10 1989 1 10 -6 -12 -9
"2744" 1989-01-11 1989 1 11 -10 -23 -16.5
"2745" 1989-01-12 1989 1 12 -10 -24 -17
"2746" 1989-01-13 1989 1 13 -6 -13 -9.5
"2747" 1989-01-14 1989 1 14 -10 -17 -13.5
"2748" 1989-01-15 1989 1 15 -15 -21 -18
"2749" 1989-01-16 1989 1 16 -8 -16 -12
"2750" 1989-01-17 1989 1 17 -8 -13 -10.5
"2751" 1989-01-18 1989 1 18 -4 -12 -8
"2752" 1989-01-19 1989 1 19 -4 -11 -7.5
"2753" 1989-01-20 1989 1 20 -4 -12 -8
"2754" 1989-01-21 1989 1 21 -5 -10 -7.5
"2755" 1989-01-22 1989 1 22 -4 -8 -6
"2756" 1989-01-23 1989 1 23 -4 -13 -8.5
"2757" 1989-01-24 1989 1 24 -5 -12 -8.5
"2758" 1989-01-25 1989 1 25 -9 -19 -14
"2759" 1989-01-26 1989 1 26 -2 -18 -10
"2760" 1989-01-27 1989 1 27 2 -11 -4.5
"2761" 1989-01-28 1989 1 28 -10 -17 -13.5
"2762" 1989-01-29 1989 1 29 -5 -14 -9.5
"2763" 1989-01-30 1989 1 30 1 -8 -3.5
"2764" 1989-01-31 1989 1 31 -2 -7 -4.5
"2765" 1989-02-01 1989 2 1 -5 -8 -6.5
"2766" 1989-02-02 1989 2 2 -7 -10 -8.5
"2767" 1989-02-03 1989 2 3 -9 -20 -14.5
"2768" 1989-02-04 1989 2 4 -11 -20 -15.5
"2769" 1989-02-05 1989 2 5 -13 -31 -22
"2770" 1989-02-06 1989 2 6 -21 -33 -27
"2771" 1989-02-07 1989 2 7 -14 -27 -20.5
"2772" 1989-02-08 1989 2 8 -13 -21 -17
"2773" 1989-02-09 1989 2 9 -8 -14 -11
"2774" 1989-02-10 1989 2 10 -6 -9 -7.5
"2775" 1989-02-11 1989 2 11 -6 -12 -9
"2776" 1989-02-12 1989 2 12 -9 -15 -12
"2777" 1989-02-13 1989 2 13 -13 -17 -15
"2778" 1989-02-14 1989 2 14 -15 -18 -16.5
"2779" 1989-02-15 1989 2 15 -13 -17 -15
"2780" 1989-02-16 1989 2 16 -3 -15 -9
"2781" 1989-02-17 1989 2 17 -1 -11 -6
"2782" 1989-02-18 1989 2 18 -5 -9 -7
"2783" 1989-02-19 1989 2 19 -6 -9 -7.5
"2784" 1989-02-20 1989 2 20 -9 -14 -11.5
"2785" 1989-02-21 1989 2 21 -14 -16 -15
"2786" 1989-02-22 1989 2 22 -9 -15 -12
"2787" 1989-02-23 1989 2 23 -5 -8 -6.5
"2788" 1989-02-24 1989 2 24 -1 -7 -4
"2789" 1989-02-25 1989 2 25 0 -4 -2
"2790" 1989-02-26 1989 2 26 -4 -13 -8.5
"2791" 1989-02-27 1989 2 27 -12 -15 -13.5
"2792" 1989-02-28 1989 2 28 -10 -16 -13
"2793" 1989-03-01 1989 3 1 -6 -12 -9
"2794" 1989-03-02 1989 3 2 -4 -8 -6
"2795" 1989-03-03 1989 3 3 -7 -19 -13
"2796" 1989-03-04 1989 3 4 -14 -20 -17
"2797" 1989-03-05 1989 3 5 -9 -19 -14
"2798" 1989-03-06 1989 3 6 -5 -11 -8
"2799" 1989-03-07 1989 3 7 0 -7 -3.5
"2800" 1989-03-08 1989 3 8 1 -3 -1
"2801" 1989-03-09 1989 3 9 6 0 3
"2802" 1989-03-10 1989 3 10 6 2 4
"2803" 1989-03-11 1989 3 11 6 0 3
"2804" 1989-03-12 1989 3 12 2 -1 0.5
"2805" 1989-03-13 1989 3 13 3 -14 -5.5
"2806" 1989-03-14 1989 3 14 -12 -16 -14
"2807" 1989-03-15 1989 3 15 -9 -15 -12
"2808" 1989-03-16 1989 3 16 0 -9 -4.5
"2809" 1989-03-17 1989 3 17 -3 -15 -9
"2810" 1989-03-18 1989 3 18 -3 -11 -7
"2811" 1989-03-19 1989 3 19 -5 -11 -8
"2812" 1989-03-20 1989 3 20 -4 -18 -11
"2813" 1989-03-21 1989 3 21 -8 -15 -11.5
"2814" 1989-03-22 1989 3 22 -3 -9 -6
"2815" 1989-03-23 1989 3 23 -1 -6 -3.5
"2816" 1989-03-24 1989 3 24 1 -5 -2
"2817" 1989-03-25 1989 3 25 5 -4 0.5
"2818" 1989-03-26 1989 3 26 4 -4 0
"2819" 1989-03-27 1989 3 27 -2 -7 -4.5
"2820" 1989-03-28 1989 3 28 0 -8 -4
"2821" 1989-03-29 1989 3 29 -3 -11 -7
"2822" 1989-03-30 1989 3 30 -11 -14 -12.5
"2823" 1989-03-31 1989 3 31 -3 -12 -7.5
"2824" 1989-04-01 1989 4 1 -4 -9 -6.5
"2825" 1989-04-02 1989 4 2 -6 -9 -7.5
"2826" 1989-04-03 1989 4 3 -9 -12 -10.5
"2827" 1989-04-04 1989 4 4 -12 -15 -13.5
"2828" 1989-04-05 1989 4 5 -5 -12 -8.5
"2829" 1989-04-06 1989 4 6 -1 -7 -4
"2830" 1989-04-07 1989 4 7 1 -5 -2
"2831" 1989-04-08 1989 4 8 -2 -13 -7.5
"2832" 1989-04-09 1989 4 9 -12 -21 -16.5
"2833" 1989-04-10 1989 4 10 -5 -19 -12
"2834" 1989-04-11 1989 4 11 0 -11 -5.5
"2835" 1989-04-12 1989 4 12 2 -15 -6.5
"2836" 1989-04-13 1989 4 13 0 -9 -4.5
"2837" 1989-04-14 1989 4 14 2 -5 -1.5
"2838" 1989-04-15 1989 4 15 3 -4 -0.5
"2839" 1989-04-16 1989 4 16 0 -4 -2
"2840" 1989-04-17 1989 4 17 3 -3 0
"2841" 1989-04-18 1989 4 18 3 -2 0.5
"2842" 1989-04-19 1989 4 19 10 0 5
"2843" 1989-04-20 1989 4 20 8 0 4
"2844" 1989-04-21 1989 4 21 9 2 5.5
"2845" 1989-04-22 1989 4 22 8 2 5
"2846" 1989-04-23 1989 4 23 9 0 4.5
"2847" 1989-04-24 1989 4 24 7 -1 3
"2848" 1989-04-25 1989 4 25 5 -3 1
"2849" 1989-04-26 1989 4 26 8 -4 2
"2850" 1989-04-27 1989 4 27 -4 -11 -7.5
"2851" 1989-04-28 1989 4 28 -5 -11 -8
"2852" 1989-04-29 1989 4 29 -7 -12 -9.5
"2853" 1989-04-30 1989 4 30 -7 -12 -9.5
"2854" 1989-05-01 1989 5 1 -2 -10 -6
"2855" 1989-05-02 1989 5 2 -1 -5 -3
"2856" 1989-05-03 1989 5 3 -3 -6 -4.5
"2857" 1989-05-04 1989 5 4 -3 -7 -5
"2858" 1989-05-05 1989 5 5 3 -6 -1.5
"2859" 1989-05-06 1989 5 6 7 0 3.5
"2860" 1989-05-07 1989 5 7 8 -1 3.5
"2861" 1989-05-08 1989 5 8 7 0 3.5
"2862" 1989-05-09 1989 5 9 5 -2 1.5
"2863" 1989-05-10 1989 5 10 10 -1 4.5
"2864" 1989-05-11 1989 5 11 7 -1 3
"2865" 1989-05-12 1989 5 12 4 -6 -1
"2866" 1989-05-13 1989 5 13 -2 -8 -5
"2867" 1989-05-14 1989 5 14 -2 -7 -4.5
"2868" 1989-05-15 1989 5 15 -1 -8 -4.5
"2869" 1989-05-16 1989 5 16 2 -6 -2
"2870" 1989-05-17 1989 5 17 6 -5 0.5
"2871" 1989-05-18 1989 5 18 6 -3 1.5
"2872" 1989-05-19 1989 5 19 5 -2 1.5
"2873" 1989-05-20 1989 5 20 8 -2 3
"2874" 1989-05-21 1989 5 21 7 3 5
"2875" 1989-05-22 1989 5 22 11 0 5.5
"2876" 1989-05-23 1989 5 23 12 4 8
"2877" 1989-05-24 1989 5 24 7 1 4
"2878" 1989-05-25 1989 5 25 -1 -6 -3.5
"2879" 1989-05-26 1989 5 26 2 -9 -3.5
"2880" 1989-05-27 1989 5 27 10 1 5.5
"2881" 1989-05-28 1989 5 28 13 3 8
"2882" 1989-05-29 1989 5 29 14 3 8.5
"2883" 1989-05-30 1989 5 30 6 -1 2.5
"2884" 1989-05-31 1989 5 31 5 -3 1
"2885" 1989-06-01 1989 6 1 6 -4 1
"2886" 1989-06-02 1989 6 2 8 -2 3
"2887" 1989-06-03 1989 6 3 1 -2 -0.5
"2888" 1989-06-04 1989 6 4 1 -3 -1
"2889" 1989-06-05 1989 6 5 7 -1 3
"2890" 1989-06-06 1989 6 6 7 -1 3
"2891" 1989-06-07 1989 6 7 6 -1 2.5
"2892" 1989-06-08 1989 6 8 8 -1 3.5
"2893" 1989-06-09 1989 6 9 6 -1 2.5
"2894" 1989-06-10 1989 6 10 7 1 4
"2895" 1989-06-11 1989 6 11 9 1 5
"2896" 1989-06-12 1989 6 12 6 -1 2.5
"2897" 1989-06-13 1989 6 13 6 -2 2
"2898" 1989-06-14 1989 6 14 8 -3 2.5
"2899" 1989-06-15 1989 6 15 13 0 6.5
"2900" 1989-06-16 1989 6 16 16 4 10
"2901" 1989-06-17 1989 6 17 8 -2 3
"2902" 1989-06-18 1989 6 18 10 5 7.5
"2903" 1989-06-19 1989 6 19 17 6 11.5
"2904" 1989-06-20 1989 6 20 14 -1 6.5
"2905" 1989-06-21 1989 6 21 1 -4 -1.5
"2906" 1989-06-22 1989 6 22 0 -7 -3.5
"2907" 1989-06-23 1989 6 23 1 -3 -1
"2908" 1989-06-24 1989 6 24 9 0 4.5
"2909" 1989-06-25 1989 6 25 12 0 6
"2910" 1989-06-26 1989 6 26 8 0 4
"2911" 1989-06-27 1989 6 27 15 4 9.5
"2912" 1989-06-28 1989 6 28 14 4 9
"2913" 1989-06-29 1989 6 29 13 4 8.5
"2914" 1989-06-30 1989 6 30 16 6 11
"2915" 1989-07-01 1989 7 1 17 8 12.5
"2916" 1989-07-02 1989 7 2 18 8 13
"2917" 1989-07-03 1989 7 3 20 8 14
"2918" 1989-07-04 1989 7 4 20 7 13.5
"2919" 1989-07-05 1989 7 5 22 10 16
"2920" 1989-07-06 1989 7 6 20 9 14.5
"2921" 1989-07-07 1989 7 7 22 9 15.5
"2922" 1989-07-08 1989 7 8 20 11 15.5
"2923" 1989-07-09 1989 7 9 20 9 14.5
"2924" 1989-07-10 1989 7 10 18 7 12.5
"2925" 1989-07-11 1989 7 11 14 6 10
"2926" 1989-07-12 1989 7 12 10 5 7.5
"2927" 1989-07-13 1989 7 13 14 4 9
"2928" 1989-07-14 1989 7 14 15 4 9.5
"2929" 1989-07-15 1989 7 15 15 3 9
"2930" 1989-07-16 1989 7 16 16 5 10.5
"2931" 1989-07-17 1989 7 17 15 7 11
"2932" 1989-07-18 1989 7 18 15 2 8.5
"2933" 1989-07-19 1989 7 19 14 2 8
"2934" 1989-07-20 1989 7 20 15 3 9
"2935" 1989-07-21 1989 7 21 15 4 9.5
"2936" 1989-07-22 1989 7 22 15 5 10
"2937" 1989-07-23 1989 7 23 13 4 8.5
"2938" 1989-07-24 1989 7 24 10 4 7
"2939" 1989-07-25 1989 7 25 11 4 7.5
"2940" 1989-07-26 1989 7 26 13 3 8
"2941" 1989-07-27 1989 7 27 11 4 7.5
"2942" 1989-07-28 1989 7 28 14 5 9.5
"2943" 1989-07-29 1989 7 29 10 2 6
"2944" 1989-07-30 1989 7 30 7 2 4.5
"2945" 1989-07-31 1989 7 31 11 2 6.5
"2946" 1989-08-01 1989 8 1 15 4 9.5
"2947" 1989-08-02 1989 8 2 11 4 7.5
"2948" 1989-08-03 1989 8 3 13 6 9.5
"2949" 1989-08-04 1989 8 4 12 3 7.5
"2950" 1989-08-05 1989 8 5 13 2 7.5
"2951" 1989-08-06 1989 8 6 11 2 6.5
"2952" 1989-08-07 1989 8 7 12 1 6.5
"2953" 1989-08-08 1989 8 8 13 3 8
"2954" 1989-08-09 1989 8 9 14 4 9
"2955" 1989-08-10 1989 8 10 14 5 9.5
"2956" 1989-08-11 1989 8 11 11 5 8
"2957" 1989-08-12 1989 8 12 9 4 6.5
"2958" 1989-08-13 1989 8 13 9 2 5.5
"2959" 1989-08-14 1989 8 14 13 2 7.5
"2960" 1989-08-15 1989 8 15 13 4 8.5
"2961" 1989-08-16 1989 8 16 12 3 7.5
"2962" 1989-08-17 1989 8 17 14 5 9.5
"2963" 1989-08-18 1989 8 18 11 3 7
"2964" 1989-08-19 1989 8 19 10 2 6
"2965" 1989-08-20 1989 8 20 12 1 6.5
"2966" 1989-08-21 1989 8 21 12 2 7
"2967" 1989-08-22 1989 8 22 13 4 8.5
"2968" 1989-08-23 1989 8 23 14 3 8.5
"2969" 1989-08-24 1989 8 24 15 5 10
"2970" 1989-08-25 1989 8 25 13 2 7.5
"2971" 1989-08-26 1989 8 26 12 1 6.5
"2972" 1989-08-27 1989 8 27 14 4 9
"2973" 1989-08-28 1989 8 28 16 3 9.5
"2974" 1989-08-29 1989 8 29 15 3 9
"2975" 1989-08-30 1989 8 30 15 6 10.5
"2976" 1989-08-31 1989 8 31 14 7 10.5
"2977" 1989-09-01 1989 9 1 14 2 8
"2978" 1989-09-02 1989 9 2 15 5 10
"2979" 1989-09-03 1989 9 3 15 7 11
"2980" 1989-09-04 1989 9 4 15 1 8
"2981" 1989-09-05 1989 9 5 14 5 9.5
"2982" 1989-09-06 1989 9 6 16 6 11
"2983" 1989-09-07 1989 9 7 16 5 10.5
"2984" 1989-09-08 1989 9 8 6 -1 2.5
"2985" 1989-09-09 1989 9 9 6 -2 2
"2986" 1989-09-10 1989 9 10 7 -2 2.5
"2987" 1989-09-11 1989 9 11 6 -6 0
"2988" 1989-09-12 1989 9 12 0 -5 -2.5
"2989" 1989-09-13 1989 9 13 2 -5 -1.5
"2990" 1989-09-14 1989 9 14 9 -3 3
"2991" 1989-09-15 1989 9 15 11 2 6.5
"2992" 1989-09-16 1989 9 16 13 2 7.5
"2993" 1989-09-17 1989 9 17 15 4 9.5
"2994" 1989-09-18 1989 9 18 12 3 7.5
"2995" 1989-09-19 1989 9 19 10 2 6
"2996" 1989-09-20 1989 9 20 9 -1 4
"2997" 1989-09-21 1989 9 21 4 -3 0.5
"2998" 1989-09-22 1989 9 22 6 -6 0
"2999" 1989-09-23 1989 9 23 11 -3 4
"3000" 1989-09-24 1989 9 24 11 1 6
"3001" 1989-09-25 1989 9 25 11 -3 4
"3002" 1989-09-26 1989 9 26 14 5 9.5
"3003" 1989-09-27 1989 9 27 13 3 8
"3004" 1989-09-28 1989 9 28 12 3 7.5
"3005" 1989-09-29 1989 9 29 13 2 7.5
"3006" 1989-09-30 1989 9 30 14 5 9.5
"3007" 1989-10-01 1989 10 1 7 -4 1.5
"3008" 1989-10-02 1989 10 2 10 -3 3.5
"3009" 1989-10-03 1989 10 3 8 0 4
"3010" 1989-10-04 1989 10 4 4 -4 0
"3011" 1989-10-05 1989 10 5 4 -6 -1
"3012" 1989-10-06 1989 10 6 6 -6 0
"3013" 1989-10-07 1989 10 7 4 -5 -0.5
"3014" 1989-10-08 1989 10 8 7 -3 2
"3015" 1989-10-09 1989 10 9 8 -2 3
"3016" 1989-10-10 1989 10 10 10 0 5
"3017" 1989-10-11 1989 10 11 10 -4 3
"3018" 1989-10-12 1989 10 12 11 3 7
"3019" 1989-10-13 1989 10 13 12 2 7
"3020" 1989-10-14 1989 10 14 10 2 6
"3021" 1989-10-15 1989 10 15 3 -10 -3.5
"3022" 1989-10-16 1989 10 16 -2 -10 -6
"3023" 1989-10-17 1989 10 17 -4 -11 -7.5
"3024" 1989-10-18 1989 10 18 -2 -13 -7.5
"3025" 1989-10-19 1989 10 19 6 -8 -1
"3026" 1989-10-20 1989 10 20 1 -3 -1
"3027" 1989-10-21 1989 10 21 3 -3 0
"3028" 1989-10-22 1989 10 22 1 -3 -1
"3029" 1989-10-23 1989 10 23 6 -3 1.5
"3030" 1989-10-24 1989 10 24 8 -1 3.5
"3031" 1989-10-25 1989 10 25 6 0 3
"3032" 1989-10-26 1989 10 26 2 -10 -4
"3033" 1989-10-27 1989 10 27 1 -10 -4.5
"3034" 1989-10-28 1989 10 28 -4 -14 -9
"3035" 1989-10-29 1989 10 29 -11 -16 -13.5
"3036" 1989-10-30 1989 10 30 -10 -15 -12.5
"3037" 1989-10-31 1989 10 31 -6 -15 -10.5
"3038" 1989-11-01 1989 11 1 -12 -19 -15.5
"3039" 1989-11-02 1989 11 2 -7 -14 -10.5
"3040" 1989-11-03 1989 11 3 -6 -10 -8
"3041" 1989-11-04 1989 11 4 -2 -7 -4.5
"3042" 1989-11-05 1989 11 5 -4 -8 -6
"3043" 1989-11-06 1989 11 6 -6 -9 -7.5
"3044" 1989-11-07 1989 11 7 -8 -11 -9.5
"3045" 1989-11-08 1989 11 8 -8 -12 -10
"3046" 1989-11-09 1989 11 9 -4 -9 -6.5
"3047" 1989-11-10 1989 11 10 2 -5 -1.5
"3048" 1989-11-11 1989 11 11 2 -1 0.5
"3049" 1989-11-12 1989 11 12 3 -2 0.5
"3050" 1989-11-13 1989 11 13 0 -4 -2
"3051" 1989-11-14 1989 11 14 -3 -16 -9.5
"3052" 1989-11-15 1989 11 15 -12 -17 -14.5
"3053" 1989-11-16 1989 11 16 -6 -12 -9
"3054" 1989-11-17 1989 11 17 -6 -10 -8
"3055" 1989-11-18 1989 11 18 0 -8 -4
"3056" 1989-11-19 1989 11 19 7 -1 3
"3057" 1989-11-20 1989 11 20 12 3 7.5
"3058" 1989-11-21 1989 11 21 7 -7 0
"3059" 1989-11-22 1989 11 22 -4 -8 -6
"3060" 1989-11-23 1989 11 23 -2 -6 -4
"3061" 1989-11-24 1989 11 24 -2 -7 -4.5
"3062" 1989-11-25 1989 11 25 -6 -10 -8
"3063" 1989-11-26 1989 11 26 -5 -12 -8.5
"3064" 1989-11-27 1989 11 27 -12 -18 -15
"3065" 1989-11-28 1989 11 28 -10 -20 -15
"3066" 1989-11-29 1989 11 29 0 -11 -5.5
"3067" 1989-11-30 1989 11 30 3 -12 -4.5
"3068" 1989-12-01 1989 12 1 -4 -14 -9
"3069" 1989-12-02 1989 12 2 0 -8 -4
"3070" 1989-12-03 1989 12 3 -1 -6 -3.5
"3071" 1989-12-04 1989 12 4 -3 -7 -5
"3072" 1989-12-05 1989 12 5 -4 -8 -6
"3073" 1989-12-06 1989 12 6 -5 -12 -8.5
"3074" 1989-12-07 1989 12 7 -10 -15 -12.5
"3075" 1989-12-08 1989 12 8 -5 -13 -9
"3076" 1989-12-09 1989 12 9 -6 -12 -9
"3077" 1989-12-10 1989 12 10 -12 -22 -17
"3078" 1989-12-11 1989 12 11 -20 -23 -21.5
"3079" 1989-12-12 1989 12 12 -18 -21 -19.5
"3080" 1989-12-13 1989 12 13 -15 -18 -16.5
"3081" 1989-12-14 1989 12 14 -11 -16 -13.5
"3082" 1989-12-15 1989 12 15 -12 -16 -14
"3083" 1989-12-16 1989 12 16 -16 -20 -18
"3084" 1989-12-17 1989 12 17 -16 -21 -18.5
"3085" 1989-12-18 1989 12 18 -16 -22 -19
"3086" 1989-12-19 1989 12 19 -13 -19 -16
"3087" 1989-12-20 1989 12 20 -10 -13 -11.5
"3088" 1989-12-21 1989 12 21 -12 -17 -14.5
"3089" 1989-12-22 1989 12 22 -9 -20 -14.5
"3090" 1989-12-23 1989 12 23 -4 -10 -7
"3091" 1989-12-24 1989 12 24 -7 -12 -9.5
"3092" 1989-12-25 1989 12 25 -4 -11 -7.5
"3093" 1989-12-26 1989 12 26 -4 -8 -6
"3094" 1989-12-27 1989 12 27 2 -7 -2.5
"3095" 1989-12-28 1989 12 28 -7 -14 -10.5
"3096" 1989-12-29 1989 12 29 -8 -15 -11.5
"3097" 1989-12-30 1989 12 30 -14 -18 -16
"3098" 1989-12-31 1989 12 31 -8 -19 -13.5
"3099" 1990-01-01 1990 1 1 -5 -11 -8
"3100" 1990-01-02 1990 1 2 -7 -13 -10
"3101" 1990-01-03 1990 1 3 -10 -20 -15
"3102" 1990-01-04 1990 1 4 -14 -19 -16.5
"3103" 1990-01-05 1990 1 5 -9 -18 -13.5
"3104" 1990-01-06 1990 1 6 -4 -10 -7
"3105" 1990-01-07 1990 1 7 -6 -10 -8
"3106" 1990-01-08 1990 1 8 -4 -10 -7
"3107" 1990-01-09 1990 1 9 -5 -7 -6
"3108" 1990-01-10 1990 1 10 0 -6 -3
"3109" 1990-01-11 1990 1 11 -3 -6 -4.5
"3110" 1990-01-12 1990 1 12 0 -9 -4.5
"3111" 1990-01-13 1990 1 13 -4 -8 -6
"3112" 1990-01-14 1990 1 14 -8 -10 -9
"3113" 1990-01-15 1990 1 15 -5 -14 -9.5
"3114" 1990-01-16 1990 1 16 -11 -15 -13
"3115" 1990-01-17 1990 1 17 -10 -17 -13.5
"3116" 1990-01-18 1990 1 18 -7 -17 -12
"3117" 1990-01-19 1990 1 19 -11 -17 -14
"3118" 1990-01-20 1990 1 20 -11 -17 -14
"3119" 1990-01-21 1990 1 21 -5 -13 -9
"3120" 1990-01-22 1990 1 22 -2 -12 -7
"3121" 1990-01-23 1990 1 23 -12 -15 -13.5
"3122" 1990-01-24 1990 1 24 -16 -21 -18.5
"3123" 1990-01-25 1990 1 25 -11 -22 -16.5
"3124" 1990-01-26 1990 1 26 -4 -18 -11
"3125" 1990-01-27 1990 1 27 -19 -23 -21
"3126" 1990-01-28 1990 1 28 -16 -21 -18.5
"3127" 1990-01-29 1990 1 29 -14 -18 -16
"3128" 1990-01-30 1990 1 30 -9 -18 -13.5
"3129" 1990-01-31 1990 1 31 -8 -12 -10
"3130" 1990-02-01 1990 2 1 -9 -12 -10.5
"3131" 1990-02-02 1990 2 2 -11 -19 -15
"3132" 1990-02-03 1990 2 3 -9 -19 -14
"3133" 1990-02-04 1990 2 4 -5 -12 -8.5
"3134" 1990-02-05 1990 2 5 -6 -12 -9
"3135" 1990-02-06 1990 2 6 -6 -13 -9.5
"3136" 1990-02-07 1990 2 7 -6 -10 -8
"3137" 1990-02-08 1990 2 8 -10 -17 -13.5
"3138" 1990-02-09 1990 2 9 -11 -17 -14
"3139" 1990-02-10 1990 2 10 -9 -13 -11
"3140" 1990-02-11 1990 2 11 4 -9 -2.5
"3141" 1990-02-12 1990 2 12 -2 -7 -4.5
"3142" 1990-02-13 1990 2 13 -7 -20 -13.5
"3143" 1990-02-14 1990 2 14 -8 -21 -14.5
"3144" 1990-02-15 1990 2 15 -17 -26 -21.5
"3145" 1990-02-16 1990 2 16 -15 -25 -20
"3146" 1990-02-17 1990 2 17 -13 -16 -14.5
"3147" 1990-02-18 1990 2 18 -8 -14 -11
"3148" 1990-02-19 1990 2 19 -7 -16 -11.5
"3149" 1990-02-20 1990 2 20 -6 -13 -9.5
"3150" 1990-02-21 1990 2 21 -8 -14 -11
"3151" 1990-02-22 1990 2 22 -9 -13 -11
"3152" 1990-02-23 1990 2 23 -5 -12 -8.5
"3153" 1990-02-24 1990 2 24 -2 -8 -5
"3154" 1990-02-25 1990 2 25 -2 -7 -4.5
"3155" 1990-02-26 1990 2 26 -2 -9 -5.5
"3156" 1990-02-27 1990 2 27 -2 -14 -8
"3157" 1990-02-28 1990 2 28 -3 -14 -8.5
"3158" 1990-03-01 1990 3 1 -7 -11 -9
"3159" 1990-03-02 1990 3 2 -5 -12 -8.5
"3160" 1990-03-03 1990 3 3 -3 -9 -6
"3161" 1990-03-04 1990 3 4 -4 -11 -7.5
"3162" 1990-03-05 1990 3 5 -3 -11 -7
"3163" 1990-03-06 1990 3 6 -6 -13 -9.5
"3164" 1990-03-07 1990 3 7 -10 -14 -12
"3165" 1990-03-08 1990 3 8 -4 -10 -7
"3166" 1990-03-09 1990 3 9 1 -6 -2.5
"3167" 1990-03-10 1990 3 10 2 -6 -2
"3168" 1990-03-11 1990 3 11 2 -7 -2.5
"3169" 1990-03-12 1990 3 12 -6 -13 -9.5
"3170" 1990-03-13 1990 3 13 -8 -18 -13
"3171" 1990-03-14 1990 3 14 -15 -20 -17.5
"3172" 1990-03-15 1990 3 15 -13 -17 -15
"3173" 1990-03-16 1990 3 16 -11 -15 -13
"3174" 1990-03-17 1990 3 17 -7 -12 -9.5
"3175" 1990-03-18 1990 3 18 -6 -10 -8
"3176" 1990-03-19 1990 3 19 -3 -10 -6.5
"3177" 1990-03-20 1990 3 20 0 -6 -3
"3178" 1990-03-21 1990 3 21 -3 -5 -4
"3179" 1990-03-22 1990 3 22 0 -6 -3
"3180" 1990-03-23 1990 3 23 -2 -8 -5
"3181" 1990-03-24 1990 3 24 -1 -11 -6
"3182" 1990-03-25 1990 3 25 -2 -10 -6
"3183" 1990-03-26 1990 3 26 0 -6 -3
"3184" 1990-03-27 1990 3 27 3 -6 -1.5
"3185" 1990-03-28 1990 3 28 -2 -11 -6.5
"3186" 1990-03-29 1990 3 29 -4 -12 -8
"3187" 1990-03-30 1990 3 30 -3 -11 -7
"3188" 1990-03-31 1990 3 31 -2 -10 -6
"3189" 1990-04-01 1990 4 1 -1 -9 -5
"3190" 1990-04-02 1990 4 2 8 -6 1
"3191" 1990-04-03 1990 4 3 5 -4 0.5
"3192" 1990-04-04 1990 4 4 1 -5 -2
"3193" 1990-04-05 1990 4 5 -4 -11 -7.5
"3194" 1990-04-06 1990 4 6 0 -12 -6
"3195" 1990-04-07 1990 4 7 -2 -7 -4.5
"3196" 1990-04-08 1990 4 8 1 -5 -2
"3197" 1990-04-09 1990 4 9 -1 -8 -4.5
"3198" 1990-04-10 1990 4 10 -4 -8 -6
"3199" 1990-04-11 1990 4 11 -1 -6 -3.5
"3200" 1990-04-12 1990 4 12 -3 -6 -4.5
"3201" 1990-04-13 1990 4 13 -4 -8 -6
"3202" 1990-04-14 1990 4 14 2 -5 -1.5
"3203" 1990-04-15 1990 4 15 4 -2 1
"3204" 1990-04-16 1990 4 16 2 -7 -2.5
"3205" 1990-04-17 1990 4 17 4 -3 0.5
"3206" 1990-04-18 1990 4 18 2 -4 -1
"3207" 1990-04-19 1990 4 19 0 -6 -3
"3208" 1990-04-20 1990 4 20 5 -5 0
"3209" 1990-04-21 1990 4 21 7 -2 2.5
"3210" 1990-04-22 1990 4 22 5 0 2.5
"3211" 1990-04-23 1990 4 23 4 -4 0
"3212" 1990-04-24 1990 4 24 2 -5 -1.5
"3213" 1990-04-25 1990 4 25 0 -7 -3.5
"3214" 1990-04-26 1990 4 26 -5 -12 -8.5
"3215" 1990-04-27 1990 4 27 -5 -13 -9
"3216" 1990-04-28 1990 4 28 1 -12 -5.5
"3217" 1990-04-29 1990 4 29 -10 -15 -12.5
"3218" 1990-04-30 1990 4 30 -5 -14 -9.5
"3219" 1990-05-01 1990 5 1 0 -13 -6.5
