"date" "year" "mon" "day" "TX" "TN" "TG"
"11278" 1982-11-16 1982 11 16 -10 -14 -12
"11279" 1982-11-17 1982 11 17 -7 -11 -9
"11280" 1982-11-18 1982 11 18 -8 -10 -9
"11281" 1982-11-19 1982 11 19 -9 -17 -13
"11282" 1982-11-20 1982 11 20 -16 -18 -17
"11283" 1982-11-21 1982 11 21 -14 -18 -16
"11284" 1982-11-22 1982 11 22 -14 -22 -18
"11285" 1982-11-23 1982 11 23 -11 -24 -17.5
"11286" 1982-11-24 1982 11 24 -7 -13 -10
"11287" 1982-11-25 1982 11 25 -13 -17 -15
"11288" 1982-11-26 1982 11 26 -6 -16 -11
"11289" 1982-11-27 1982 11 27 -3 -14 -8.5
"11290" 1982-11-28 1982 11 28 -14 -16 -15
"11291" 1982-11-29 1982 11 29 -13 -17 -15
"11292" 1982-11-30 1982 11 30 -8 -16 -12
"11293" 1982-12-01 1982 12 1 -8 -18 -13
"11294" 1982-12-02 1982 12 2 -18 -19 -18.5
"11295" 1982-12-03 1982 12 3 -4 -20 -12
"11296" 1982-12-04 1982 12 4 -5 -14 -9.5
"11297" 1982-12-05 1982 12 5 -13 -16 -14.5
"11298" 1982-12-06 1982 12 6 -10 -15 -12.5
"11299" 1982-12-07 1982 12 7 -10 -17 -13.5
"11300" 1982-12-08 1982 12 8 -7 -12 -9.5
"11301" 1982-12-09 1982 12 9 -5 -8 -6.5
"11302" 1982-12-10 1982 12 10 -5 -12 -8.5
"11303" 1982-12-11 1982 12 11 -8 -15 -11.5
"11304" 1982-12-12 1982 12 12 -5 -9 -7
"11305" 1982-12-13 1982 12 13 -6 -16 -11
"11306" 1982-12-14 1982 12 14 -17 -23 -20
"11307" 1982-12-15 1982 12 15 -14 -22 -18
"11308" 1982-12-16 1982 12 16 -7 -14 -10.5
"11309" 1982-12-17 1982 12 17 -6 -13 -9.5
"11310" 1982-12-18 1982 12 18 -11.39135982 -19.98991491 -15.69063736
"11311" 1982-12-19 1982 12 19 -11.21646837 -18.02491614 -14.62069226
"11312" 1982-12-20 1982 12 20 -5.233382338 -10.66525776 -7.949320047
"11313" 1982-12-21 1982 12 21 -3.948120263 -9.311494242 -6.629807253
"11314" 1982-12-22 1982 12 22 -6.398341038 -11.53824326 -8.968292149
"11315" 1982-12-23 1982 12 23 -4.814243917 -13.16495294 -8.989598429
"11316" 1982-12-24 1982 12 24 -14.66028139 -20.6666552 -17.66346829
"11317" 1982-12-25 1982 12 25 -12.89358333 -21.1651125 -17.02934791
"11318" 1982-12-26 1982 12 26 -5.502738932 -16.25307617 -10.87790755
"11319" 1982-12-27 1982 12 27 -9.486859317 -21 -15.24342966
"11320" 1982-12-28 1982 12 28 -21 -25.37922989 -23.18961494
"11321" 1982-12-29 1982 12 29 -17 -22 -19.5
"11322" 1982-12-30 1982 12 30 -18 -22 -20
"11323" 1982-12-31 1982 12 31 -6 -20 -13
"11324" 1983-01-01 1983 1 1 -5 -12 -8.5
"11325" 1983-01-02 1983 1 2 -8 -12 -10
"11326" 1983-01-03 1983 1 3 -7 -14 -10.5
"11327" 1983-01-04 1983 1 4 -11 -15 -13
"11328" 1983-01-05 1983 1 5 -8 -11 -9.5
"11329" 1983-01-06 1983 1 6 -10 -12 -11
"11330" 1983-01-07 1983 1 7 -11 -14 -12.5
"11331" 1983-01-08 1983 1 8 -10 -21 -15.5
"11332" 1983-01-09 1983 1 9 -10 -21 -15.5
"11333" 1983-01-10 1983 1 10 -21 -26 -23.5
"11334" 1983-01-11 1983 1 11 -16 -26 -21
"11335" 1983-01-12 1983 1 12 -9 -17 -13
"11336" 1983-01-13 1983 1 13 -6 -12 -9
"11337" 1983-01-14 1983 1 14 -7 -12 -9.5
"11338" 1983-01-15 1983 1 15 -4 -11 -7.5
"11339" 1983-01-16 1983 1 16 -8 -10 -9
"11340" 1983-01-17 1983 1 17 -5 -13 -9
"11341" 1983-01-18 1983 1 18 -10 -17 -13.5
"11342" 1983-01-19 1983 1 19 -12 -18 -15
"11343" 1983-01-20 1983 1 20 -10 -16 -13
"11344" 1983-01-21 1983 1 21 -9 -15 -12
"11345" 1983-01-22 1983 1 22 -14 -16 -15
"11346" 1983-01-23 1983 1 23 -12 -15 -13.5
"11347" 1983-01-24 1983 1 24 -10 -21 -15.5
"11348" 1983-01-25 1983 1 25 -14 -18 -16
"11349" 1983-01-26 1983 1 26 -8 -18 -13
"11350" 1983-01-27 1983 1 27 -6 -10 -8
"11351" 1983-01-28 1983 1 28 -10 -18 -14
"11352" 1983-01-29 1983 1 29 -10 -19 -14.5
"11353" 1983-01-30 1983 1 30 -12 -19 -15.5
"11354" 1983-01-31 1983 1 31 -10 -20 -15
"11355" 1983-02-01 1983 2 1 -16 -21 -18.5
"11356" 1983-02-02 1983 2 2 -20 -24 -22
"11357" 1983-02-03 1983 2 3 -17.80115095 -23.97155934 -20.88635514
"11358" 1983-02-04 1983 2 4 -15.45441182 -25.44376339 -20.4490876
"11359" 1983-02-05 1983 2 5 -15.13091938 -20.34531396 -17.73811667
"11360" 1983-02-06 1983 2 6 -19 -21 -20
"11361" 1983-02-07 1983 2 7 -14 -21 -17.5
"11362" 1983-02-08 1983 2 8 -10 -16 -13
"11363" 1983-02-09 1983 2 9 -12 -15 -13.5
"11364" 1983-02-10 1983 2 10 -14 -18 -16
"11365" 1983-02-11 1983 2 11 -12 -19 -15.5
"11366" 1983-02-12 1983 2 12 -7 -11 -9
"11367" 1983-02-13 1983 2 13 -4 -12 -8
"11368" 1983-02-14 1983 2 14 -11 -15 -13
"11369" 1983-02-15 1983 2 15 -11 -17 -14
"11370" 1983-02-16 1983 2 16 -10 -18 -14
"11371" 1983-02-17 1983 2 17 -10 -19 -14.5
"11372" 1983-02-18 1983 2 18 -4 -12 -8
"11373" 1983-02-19 1983 2 19 -10 -16 -13
"11374" 1983-02-20 1983 2 20 -8 -19 -13.5
"11375" 1983-02-21 1983 2 21 -4 -12 -8
"11376" 1983-02-22 1983 2 22 -7 -14 -10.5
"11377" 1983-02-23 1983 2 23 -7 -12 -9.5
"11378" 1983-02-24 1983 2 24 -3 -9 -6
"11379" 1983-02-25 1983 2 25 -3 -13 -8
"11380" 1983-02-26 1983 2 26 -13 -14 -13.5
"11381" 1983-02-27 1983 2 27 -11 -15 -13
"11382" 1983-02-28 1983 2 28 -10 -12 -11
"11383" 1983-03-01 1983 3 1 -8 -12 -10
"11384" 1983-03-02 1983 3 2 -3 -11 -7
"11385" 1983-03-03 1983 3 3 -4 -10 -7
"11386" 1983-03-04 1983 3 4 -8 -10 -9
"11387" 1983-03-05 1983 3 5 -10 -18 -14
"11388" 1983-03-06 1983 3 6 -9 -13 -11
"11389" 1983-03-07 1983 3 7 -13 -17 -15
"11390" 1983-03-08 1983 3 8 -12 -14 -13
"11391" 1983-03-09 1983 3 9 -11 -15 -13
"11392" 1983-03-10 1983 3 10 -7 -10 -8.5
"11393" 1983-03-11 1983 3 11 -5 -10 -7.5
"11394" 1983-03-12 1983 3 12 -4.099190689 -8.992228718 -6.545709703
"11395" 1983-03-13 1983 3 13 -1.302549392 -8.370412453 -4.836480923
"11396" 1983-03-14 1983 3 14 -2.635101925 -10.35675443 -6.495928177
"11397" 1983-03-15 1983 3 15 -10.78804138 -16.25291941 -13.5204804
"11398" 1983-03-16 1983 3 16 -11.46713447 -19.674756 -15.57094523
"11399" 1983-03-17 1983 3 17 -11.1348917 -18.60881618 -14.87185394
"11400" 1983-03-18 1983 3 18 -9.866890336 -18.86901659 -14.36795346
"11401" 1983-03-19 1983 3 19 -15.52398849 -20.7521303 -18.1380594
"11402" 1983-03-20 1983 3 20 -15.94204336 -21.75834382 -18.85019359
"11403" 1983-03-21 1983 3 21 -6.548920604 -18.08099778 -12.31495919
"11404" 1983-03-22 1983 3 22 -7.899700015 -17.81704795 -12.85837398
"11405" 1983-03-23 1983 3 23 -8.742623799 -14.99214554 -11.86738467
"11406" 1983-03-24 1983 3 24 -9.256293703 -17.03968831 -13.14799101
"11407" 1983-03-25 1983 3 25 -16 -19 -17.5
"11408" 1983-03-26 1983 3 26 -18 -22 -20
"11409" 1983-03-27 1983 3 27 -15 -20 -17.5
"11410" 1983-03-28 1983 3 28 -12 -15 -13.5
"11411" 1983-03-29 1983 3 29 -13 -17 -15
"11412" 1983-03-30 1983 3 30 -9 -16 -12.5
"11413" 1983-03-31 1983 3 31 -9 -18 -13.5
"11414" 1983-04-01 1983 4 1 -13.01379261 -19.63341812 -16.32360536
"11415" 1983-04-02 1983 4 2 -14.32433551 -19.06997806 -16.69715678
"11416" 1983-04-03 1983 4 3 -14.57738803 -19.43101125 -17.00419964
"11417" 1983-04-04 1983 4 4 -22 -24 -23
"11418" 1983-04-05 1983 4 5 -16 -25 -20.5
"11419" 1983-04-06 1983 4 6 -18 -23 -20.5
"11420" 1983-04-07 1983 4 7 -19 -22 -20.5
"11421" 1983-04-08 1983 4 8 -17 -20 -18.5
"11422" 1983-04-09 1983 4 9 -15 -17 -16
"11423" 1983-04-10 1983 4 10 -10 -12 -11
"11424" 1983-04-11 1983 4 11 -10 -14 -12
"11425" 1983-04-12 1983 4 12 -14 -20 -17
"11426" 1983-04-13 1983 4 13 -13 -23 -18
"11427" 1983-04-14 1983 4 14 -16 -25 -20.5
"11428" 1983-04-15 1983 4 15 -12 -22 -17
"11429" 1983-04-16 1983 4 16 -13 -18 -15.5
"11430" 1983-04-17 1983 4 17 -7 -16 -11.5
"11431" 1983-04-18 1983 4 18 0 -9 -4.5
"11432" 1983-04-19 1983 4 19 -6 -11 -8.5
"11433" 1983-04-20 1983 4 20 -1 -10 -5.5
"11434" 1983-04-21 1983 4 21 -7 -9 -8
"11435" 1983-04-22 1983 4 22 -4 -10 -7
"11436" 1983-04-23 1983 4 23 -3 -9 -6
"11437" 1983-04-24 1983 4 24 2 -6 -2
"11438" 1983-04-25 1983 4 25 1 -10 -4.5
"11439" 1983-04-26 1983 4 26 -6 -15 -10.5
"11440" 1983-04-27 1983 4 27 -9 -11 -10
"11441" 1983-04-28 1983 4 28 -8 -11 -9.5
"11442" 1983-04-29 1983 4 29 -6 -9 -7.5
"11443" 1983-04-30 1983 4 30 -6 -12 -9
"11444" 1983-05-01 1983 5 1 -8 -12 -10
"11445" 1983-05-02 1983 5 2 -10 -13 -11.5
"11446" 1983-05-03 1983 5 3 -8 -12 -10
"11447" 1983-05-04 1983 5 4 -6 -12 -9
"11448" 1983-05-05 1983 5 5 -2 -9 -5.5
"11449" 1983-05-06 1983 5 6 -7 -11 -9
"11450" 1983-05-07 1983 5 7 -3 -12 -7.5
"11451" 1983-05-08 1983 5 8 3 -6 -1.5
"11452" 1983-05-09 1983 5 9 3 -5 -1
"11453" 1983-05-10 1983 5 10 -1 -7 -4
"11454" 1983-05-11 1983 5 11 -3 -14 -8.5
"11455" 1983-05-12 1983 5 12 -7 -15 -11
"11456" 1983-05-13 1983 5 13 -10 -15 -12.5
"11457" 1983-05-14 1983 5 14 -4 -17 -10.5
"11458" 1983-05-15 1983 5 15 -9 -11 -10
"11459" 1983-05-16 1983 5 16 -6 -11 -8.5
"11460" 1983-05-17 1983 5 17 -11 -14 -12.5
"11461" 1983-05-18 1983 5 18 -9 -14 -11.5
"11462" 1983-05-19 1983 5 19 -7 -10 -8.5
"11463" 1983-05-20 1983 5 20 -3 -11 -7
"11464" 1983-05-21 1983 5 21 -4 -9 -6.5
"11465" 1983-05-22 1983 5 22 -3 -7 -5
"11466" 1983-05-23 1983 5 23 2 -6 -2
"11467" 1983-05-24 1983 5 24 4 -2 1
"11468" 1983-05-25 1983 5 25 4 -3 0.5
"11469" 1983-05-26 1983 5 26 6 0 3
"11470" 1983-05-27 1983 5 27 8 0 4
"11471" 1983-05-28 1983 5 28 6 -2 2
"11472" 1983-05-29 1983 5 29 4 -2 1
"11473" 1983-05-30 1983 5 30 -1 -11 -6
"11474" 1983-05-31 1983 5 31 -3 -11 -7
"11475" 1983-06-01 1983 6 1 -1 -3 -2
"11476" 1983-06-02 1983 6 2 -1 -6 -3.5
"11477" 1983-06-03 1983 6 3 2 -7 -2.5
"11478" 1983-06-04 1983 6 4 6 -2 2
"11479" 1983-06-05 1983 6 5 2 -6 -2
"11480" 1983-06-06 1983 6 6 0 -7 -3.5
"11481" 1983-06-07 1983 6 7 -1 -6 -3.5
"11482" 1983-06-08 1983 6 8 6 -4 1
"11483" 1983-06-09 1983 6 9 4 -2 1
"11484" 1983-06-10 1983 6 10 5 -3 1
"11485" 1983-06-11 1983 6 11 7 0 3.5
"11486" 1983-06-12 1983 6 12 3 -4 -0.5
"11487" 1983-06-13 1983 6 13 -5 -9 -7
"11488" 1983-06-14 1983 6 14 -1 -9 -5
"11489" 1983-06-15 1983 6 15 3 -4 -0.5
"11490" 1983-06-16 1983 6 16 5 -1 2
"11491" 1983-06-17 1983 6 17 6 -3 1.5
"11492" 1983-06-18 1983 6 18 9 2 5.5
"11493" 1983-06-19 1983 6 19 10 4 7
"11494" 1983-06-20 1983 6 20 11 3 7
"11495" 1983-06-21 1983 6 21 13 4 8.5
"11496" 1983-06-22 1983 6 22 14 6 10
"11497" 1983-06-23 1983 6 23 11 1 6
"11498" 1983-06-24 1983 6 24 10 1 5.5
"11499" 1983-06-25 1983 6 25 6 -1 2.5
"11500" 1983-06-26 1983 6 26 1 -1 0
"11501" 1983-06-27 1983 6 27 3 -2 0.5
"11502" 1983-06-28 1983 6 28 5 -2 1.5
"11503" 1983-06-29 1983 6 29 7 2 4.5
"11504" 1983-06-30 1983 6 30 8 1 4.5
"11505" 1983-07-01 1983 7 1 8 1 4.5
"11506" 1983-07-02 1983 7 2 8 1 4.5
"11507" 1983-07-03 1983 7 3 3 -4 -0.5
"11508" 1983-07-04 1983 7 4 7 -4 1.5
"11509" 1983-07-05 1983 7 5 11 -2 4.5
"11510" 1983-07-06 1983 7 6 14 6 10
"11511" 1983-07-07 1983 7 7 13 3 8
"11512" 1983-07-08 1983 7 8 11 2 6.5
"11513" 1983-07-09 1983 7 9 13 4 8.5
"11514" 1983-07-10 1983 7 10 9 0 4.5
"11515" 1983-07-11 1983 7 11 8 -1 3.5
"11516" 1983-07-12 1983 7 12 11 1 6
"11517" 1983-07-13 1983 7 13 12 4 8
"11518" 1983-07-14 1983 7 14 12 5 8.5
"11519" 1983-07-15 1983 7 15 11 2 6.5
"11520" 1983-07-16 1983 7 16 8 1 4.5
"11521" 1983-07-17 1983 7 17 13 5 9
"11522" 1983-07-18 1983 7 18 13 4 8.5
"11523" 1983-07-19 1983 7 19 14 6 10
"11524" 1983-07-20 1983 7 20 14 4 9
"11525" 1983-07-21 1983 7 21 9 2 5.5
"11526" 1983-07-22 1983 7 22 9 3 6
"11527" 1983-07-23 1983 7 23 6 2 4
"11528" 1983-07-24 1983 7 24 9 2 5.5
"11529" 1983-07-25 1983 7 25 10 2 6
"11530" 1983-07-26 1983 7 26 6 1 3.5
"11531" 1983-07-27 1983 7 27 7 -1 3
"11532" 1983-07-28 1983 7 28 7 0 3.5
"11533" 1983-07-29 1983 7 29 10 2 6
"11534" 1983-07-30 1983 7 30 8 2 5
"11535" 1983-07-31 1983 7 31 10 2 6
"11536" 1983-08-01 1983 8 1 10 3 6.5
"11537" 1983-08-02 1983 8 2 9 3 6
"11538" 1983-08-03 1983 8 3 8 3 5.5
"11539" 1983-08-04 1983 8 4 9 3 6
"11540" 1983-08-05 1983 8 5 11 4 7.5
"11541" 1983-08-06 1983 8 6 10 4 7
"11542" 1983-08-07 1983 8 7 13 4 8.5
"11543" 1983-08-08 1983 8 8 12 6 9
"11544" 1983-08-09 1983 8 9 15 6 10.5
"11545" 1983-08-10 1983 8 10 12 7 9.5
"11546" 1983-08-11 1983 8 11 10 6 8
"11547" 1983-08-12 1983 8 12 10 4 7
"11548" 1983-08-13 1983 8 13 8 3 5.5
"11549" 1983-08-14 1983 8 14 17 3 10
"11550" 1983-08-15 1983 8 15 11 3 7
"11551" 1983-08-16 1983 8 16 14 6 10
"11552" 1983-08-17 1983 8 17 13 6 9.5
"11553" 1983-08-18 1983 8 18 12 4 8
"11554" 1983-08-19 1983 8 19 9 3 6
"11555" 1983-08-20 1983 8 20 9 3 6
"11556" 1983-08-21 1983 8 21 10 3 6.5
"11557" 1983-08-22 1983 8 22 11 2 6.5
"11558" 1983-08-23 1983 8 23 11 4 7.5
"11559" 1983-08-24 1983 8 24 9 3 6
"11560" 1983-08-25 1983 8 25 12 3 7.5
"11561" 1983-08-26 1983 8 26 9 3 6
"11562" 1983-08-27 1983 8 27 10 3 6.5
"11563" 1983-08-28 1983 8 28 12 4 8
"11564" 1983-08-29 1983 8 29 9 3 6
"11565" 1983-08-30 1983 8 30 9 1 5
"11566" 1983-08-31 1983 8 31 11 1 6
"11567" 1983-09-01 1983 9 1 13 5 9
"11568" 1983-09-02 1983 9 2 10 5 7.5
"11569" 1983-09-03 1983 9 3 11 2 6.5
"11570" 1983-09-04 1983 9 4 3 -1 1
"11571" 1983-09-05 1983 9 5 6 -1 2.5
"11572" 1983-09-06 1983 9 6 10 2 6
"11573" 1983-09-07 1983 9 7 13 4 8.5
"11574" 1983-09-08 1983 9 8 7 2 4.5
"11575" 1983-09-09 1983 9 9 10 2 6
"11576" 1983-09-10 1983 9 10 7 1 4
"11577" 1983-09-11 1983 9 11 8 1 4.5
"11578" 1983-09-12 1983 9 12 8 -4 2
"11579" 1983-09-13 1983 9 13 9 1 5
"11580" 1983-09-14 1983 9 14 6 -2 2
"11581" 1983-09-15 1983 9 15 4 -3 0.5
"11582" 1983-09-16 1983 9 16 7 1 4
"11583" 1983-09-17 1983 9 17 7 1 4
"11584" 1983-09-18 1983 9 18 8 0 4
"11585" 1983-09-19 1983 9 19 6 -15 -4.5
"11586" 1983-09-20 1983 9 20 -8 -18 -13
"11587" 1983-09-21 1983 9 21 -1 -12 -6.5
"11588" 1983-09-22 1983 9 22 6 3 4.5
"11589" 1983-09-23 1983 9 23 4 -2 1
"11590" 1983-09-24 1983 9 24 2 -2 0
"11591" 1983-09-25 1983 9 25 7 -3 2
"11592" 1983-09-26 1983 9 26 8 -1 3.5
"11593" 1983-09-27 1983 9 27 7 -2 2.5
"11594" 1983-09-28 1983 9 28 2 -3 -0.5
"11595" 1983-09-29 1983 9 29 4 -3 0.5
"11596" 1983-09-30 1983 9 30 6 -3 1.5
"11597" 1983-10-01 1983 10 1 2 -4 -1
"11598" 1983-10-02 1983 10 2 2 -9 -3.5
"11599" 1983-10-03 1983 10 3 -6 -11 -8.5
"11600" 1983-10-04 1983 10 4 -3 -12 -7.5
"11601" 1983-10-05 1983 10 5 2 -6 -2
"11602" 1983-10-06 1983 10 6 3 -5 -1
"11603" 1983-10-07 1983 10 7 4 -4 0
"11604" 1983-10-08 1983 10 8 2 -5 -1.5
"11605" 1983-10-09 1983 10 9 2 -3 -0.5
"11606" 1983-10-10 1983 10 10 -2 -10 -6
"11607" 1983-10-11 1983 10 11 -9 -11 -10
"11608" 1983-10-12 1983 10 12 -7 -11 -9
"11609" 1983-10-13 1983 10 13 0 -9 -4.5
"11610" 1983-10-14 1983 10 14 -3 -11 -7
"11611" 1983-10-15 1983 10 15 -9 -12 -10.5
"11612" 1983-10-16 1983 10 16 -5 -12 -8.5
"11613" 1983-10-17 1983 10 17 -4 -8 -6
"11614" 1983-10-18 1983 10 18 -6 -9 -7.5
"11615" 1983-10-19 1983 10 19 -2 -15 -8.5
"11616" 1983-10-20 1983 10 20 3 -6 -1.5
"11617" 1983-10-21 1983 10 21 2 -5 -1.5
"11618" 1983-10-22 1983 10 22 -1 -6 -3.5
"11619" 1983-10-23 1983 10 23 1 -5 -2
"11620" 1983-10-24 1983 10 24 -3 -11 -7
"11621" 1983-10-25 1983 10 25 0 -7 -3.5
"11622" 1983-10-26 1983 10 26 1 -4 -1.5
"11623" 1983-10-27 1983 10 27 -1 -5 -3
"11624" 1983-10-28 1983 10 28 -3 -7 -5
"11625" 1983-10-29 1983 10 29 -3 -7 -5
"11626" 1983-10-30 1983 10 30 -3 -7 -5
"11627" 1983-10-31 1983 10 31 -4 -7 -5.5
"11628" 1983-11-01 1983 11 1 -4 -7 -5.5
"11629" 1983-11-02 1983 11 2 -2 -6 -4
"11630" 1983-11-03 1983 11 3 -2 -8 -5
"11631" 1983-11-04 1983 11 4 4 -5 -0.5
"11632" 1983-11-05 1983 11 5 -1 -8 -4.5
"11633" 1983-11-06 1983 11 6 -2 -8 -5
"11634" 1983-11-07 1983 11 7 1 -6 -2.5
"11635" 1983-11-08 1983 11 8 -3 -19 -11
"11636" 1983-11-09 1983 11 9 -9 -19 -14
"11637" 1983-11-10 1983 11 10 -6 -12 -9
"11638" 1983-11-11 1983 11 11 -5 -10 -7.5
"11639" 1983-11-12 1983 11 12 -10 -13 -11.5
"11640" 1983-11-13 1983 11 13 -9 -14 -11.5
"11641" 1983-11-14 1983 11 14 -10 -21 -15.5
"11642" 1983-11-15 1983 11 15 -8 -21 -14.5
"11643" 1983-11-16 1983 11 16 -5 -11 -8
"11644" 1983-11-17 1983 11 17 -6 -12 -9
"11645" 1983-11-18 1983 11 18 -8 -17 -12.5
"11646" 1983-11-19 1983 11 19 -17 -20 -18.5
"11647" 1983-11-20 1983 11 20 -12 -18 -15
"11648" 1983-11-21 1983 11 21 -12 -20 -16
"11649" 1983-11-22 1983 11 22 -19 -24 -21.5
"11650" 1983-11-23 1983 11 23 -24 -28 -26
"11651" 1983-11-24 1983 11 24 -9 -25 -17
"11652" 1983-11-25 1983 11 25 -4 -14 -9
"11653" 1983-11-26 1983 11 26 -13 -25 -19
"11654" 1983-11-27 1983 11 27 -17 -20 -18.5
"11655" 1983-11-28 1983 11 28 -20 -24 -22
"11656" 1983-11-29 1983 11 29 -19 -24 -21.5
"11657" 1983-11-30 1983 11 30 -12 -25 -18.5
"11658" 1983-12-01 1983 12 1 -10 -12 -11
"11659" 1983-12-02 1983 12 2 -10 -14 -12
"11660" 1983-12-03 1983 12 3 -10 -18 -14
"11661" 1983-12-04 1983 12 4 -10 -17 -13.5
"11662" 1983-12-05 1983 12 5 -17 -27 -22
"11663" 1983-12-06 1983 12 6 -18 -28 -23
"11664" 1983-12-07 1983 12 7 -13 -17 -15
"11665" 1983-12-08 1983 12 8 -11 -13 -12
"11666" 1983-12-09 1983 12 9 -9 -13 -11
"11667" 1983-12-10 1983 12 10 -11 -13 -12
"11668" 1983-12-11 1983 12 11 -7 -14 -10.5
"11669" 1983-12-12 1983 12 12 -6 -16 -11
"11670" 1983-12-13 1983 12 13 -16 -21 -18.5
"11671" 1983-12-14 1983 12 14 -20 -22 -21
"11672" 1983-12-15 1983 12 15 -20 -22 -21
"11673" 1983-12-16 1983 12 16 -16 -22 -19
"11674" 1983-12-17 1983 12 17 -13 -18 -15.5
"11675" 1983-12-18 1983 12 18 -16 -18 -17
"11676" 1983-12-19 1983 12 19 -15 -20 -17.5
"11677" 1983-12-20 1983 12 20 -20 -30 -25
"11678" 1983-12-21 1983 12 21 -30 -32 -31
"11679" 1983-12-22 1983 12 22 -20 -30 -25
"11680" 1983-12-23 1983 12 23 -24 -29 -26.5
"11681" 1983-12-24 1983 12 24 -10 -25 -17.5
"11682" 1983-12-25 1983 12 25 -9 -10 -9.5
"11683" 1983-12-26 1983 12 26 -10 -12 -11
"11684" 1983-12-27 1983 12 27 -11 -25 -18
"11685" 1983-12-28 1983 12 28 -23 -28 -25.5
"11686" 1983-12-29 1983 12 29 -18 -27 -22.5
"11687" 1983-12-30 1983 12 30 -9 -18 -13.5
"11688" 1983-12-31 1983 12 31 -9 -17 -13
"11689" 1984-01-01 1984 1 1 -17 -20 -18.5
"11690" 1984-01-02 1984 1 2 -8 -20 -14
"11691" 1984-01-03 1984 1 3 -4 -10 -7
"11692" 1984-01-04 1984 1 4 -2 -11 -6.5
"11693" 1984-01-05 1984 1 5 -2 -8 -5
"11694" 1984-01-06 1984 1 6 -7 -10 -8.5
"11695" 1984-01-07 1984 1 7 -2 -10 -6
"11696" 1984-01-08 1984 1 8 -5 -12 -8.5
"11697" 1984-01-09 1984 1 9 -13 -20 -16.5
"11698" 1984-01-10 1984 1 10 -10 -17 -13.5
"11699" 1984-01-11 1984 1 11 -10 -20 -15
"11700" 1984-01-12 1984 1 12 -20 -23 -21.5
"11701" 1984-01-13 1984 1 13 -18 -23 -20.5
"11702" 1984-01-14 1984 1 14 -15 -23 -19
"11703" 1984-01-15 1984 1 15 -18 -25 -21.5
"11704" 1984-01-16 1984 1 16 -21 -27 -24
"11705" 1984-01-17 1984 1 17 -25 -33 -29
"11706" 1984-01-18 1984 1 18 -27 -36 -31.5
"11707" 1984-01-19 1984 1 19 -23 -29 -26
"11708" 1984-01-20 1984 1 20 -16 -29 -22.5
"11709" 1984-01-21 1984 1 21 -12 -17 -14.5
"11710" 1984-01-22 1984 1 22 -14 -20 -17
"11711" 1984-01-23 1984 1 23 -19 -21 -20
"11712" 1984-01-24 1984 1 24 -16 -22 -19
"11713" 1984-01-25 1984 1 25 -11 -16 -13.5
"11714" 1984-01-26 1984 1 26 -13 -20 -16.5
"11715" 1984-01-27 1984 1 27 -15 -20 -17.5
"11716" 1984-01-28 1984 1 28 -12 -15 -13.5
"11717" 1984-01-29 1984 1 29 -13 -16 -14.5
"11718" 1984-01-30 1984 1 30 -9 -15 -12
"11719" 1984-01-31 1984 1 31 -7 -12 -9.5
"11720" 1984-02-01 1984 2 1 -6 -13 -9.5
"11721" 1984-02-02 1984 2 2 -13 -21 -17
"11722" 1984-02-03 1984 2 3 -13 -17 -15
"11723" 1984-02-04 1984 2 4 -12 -17 -14.5
"11724" 1984-02-05 1984 2 5 -8 -14 -11
"11725" 1984-02-06 1984 2 6 -3 -11 -7
"11726" 1984-02-07 1984 2 7 -9 -17 -13
"11727" 1984-02-08 1984 2 8 -14 -20 -17
"11728" 1984-02-09 1984 2 9 -14 -20 -17
"11729" 1984-02-10 1984 2 10 -8 -15 -11.5
"11730" 1984-02-11 1984 2 11 -16 -22 -19
"11731" 1984-02-12 1984 2 12 -19 -24 -21.5
"11732" 1984-02-13 1984 2 13 -12 -19 -15.5
"11733" 1984-02-14 1984 2 14 -9 -16 -12.5
"11734" 1984-02-15 1984 2 15 -16 -20 -18
"11735" 1984-02-16 1984 2 16 -8 -19 -13.5
"11736" 1984-02-17 1984 2 17 -11 -19 -15
"11737" 1984-02-18 1984 2 18 -18 -24 -21
"11738" 1984-02-19 1984 2 19 -18 -25 -21.5
"11739" 1984-02-20 1984 2 20 -6 -22 -14
"11740" 1984-02-21 1984 2 21 -4 -12 -8
"11741" 1984-02-22 1984 2 22 -8 -21 -14.5
"11742" 1984-02-23 1984 2 23 -21 -27 -24
"11743" 1984-02-24 1984 2 24 -16 -23 -19.5
"11744" 1984-02-25 1984 2 25 -11 -20 -15.5
"11745" 1984-02-26 1984 2 26 -16 -24 -20
"11746" 1984-02-27 1984 2 27 -15 -26 -20.5
"11747" 1984-02-28 1984 2 28 -10 -20 -15
"11748" 1984-02-29 1984 2 29 -9 -13 -11
"11749" 1984-03-01 1984 3 1 -11 -13 -12
"11750" 1984-03-02 1984 3 2 -10 -15 -12.5
"11751" 1984-03-03 1984 3 3 -13 -22 -17.5
"11752" 1984-03-04 1984 3 4 -21 -27 -24
"11753" 1984-03-05 1984 3 5 -19 -29 -24
"11754" 1984-03-06 1984 3 6 -18 -21 -19.5
"11755" 1984-03-07 1984 3 7 -16 -20 -18
"11756" 1984-03-08 1984 3 8 -11 -17 -14
"11757" 1984-03-09 1984 3 9 -12 -15 -13.5
"11758" 1984-03-10 1984 3 10 -10 -16 -13
"11759" 1984-03-11 1984 3 11 -10 -16 -13
"11760" 1984-03-12 1984 3 12 -13 -17 -15
