"data_source","date","yr","mon","doy","local_site","logger","metric","sensor","temp","flag"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_min","hmp1",-0.76,"n"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_avg","hmp3",3.14324,"n"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_max","hmp3",11.35,"n"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","airtemp_min","hmp3",-2.594,"n"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","DTR","hmp1",10.35,"n"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-09-29,2017,9,272,"c1","cr1000","DTR","hmp3",13.944,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_avg","hmp1",4.14138,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_max","hmp1",10.84,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_min","hmp1",-0.899,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_avg","hmp3",4.01869,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_max","hmp3",12.85,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","airtemp_min","hmp3",-1.682,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","DTR","hmp1",11.739,"n"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-09-30,2017,9,273,"c1","cr1000","DTR","hmp3",14.532,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_avg","hmp1",2.09276,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_max","hmp1",9.57,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_min","hmp1",-1.325,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_avg","hmp3",0.81565,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_max","hmp3",11.12,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","airtemp_min","hmp3",-4.852,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","DTR","hmp1",10.895,"n"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-01,2017,10,274,"c1","cr1000","DTR","hmp3",15.972,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_avg","hmp1",-1.3188,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_max","hmp1",0.143,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_min","hmp1",-3.372,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_avg","hmp3",-3.5222,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_max","hmp3",0.286,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","airtemp_min","hmp3",-6.948,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","DTR","hmp1",3.515,"n"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-02,2017,10,275,"c1","cr1000","DTR","hmp3",7.234,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_avg","hmp1",-1.36849,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_max","hmp1",1.369,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_min","hmp1",-6.138,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_avg","hmp3",-3.6325,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_max","hmp3",0.844,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","airtemp_min","hmp3",-9.38,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","DTR","hmp1",7.507,"n"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-03,2017,10,276,"c1","cr1000","DTR","hmp3",10.224,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_avg","hmp1",3.63448,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_max","hmp1",12.1,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_min","hmp1",-0.825,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_avg","hmp3",1.81044,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_max","hmp3",13.57,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","airtemp_min","hmp3",-4.397,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","DTR","hmp1",12.925,"n"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-04,2017,10,277,"c1","cr1000","DTR","hmp3",17.967,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_avg","hmp1",3.14564,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_max","hmp1",10.84,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_min","hmp1",-1.102,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_avg","hmp3",1.26465,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_max","hmp3",10.72,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","airtemp_min","hmp3",-4.82,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","DTR","hmp1",11.942,"n"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-05,2017,10,278,"c1","cr1000","DTR","hmp3",15.54,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_avg","hmp1",0.87308,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_max","hmp1",7.903,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_min","hmp1",-2.424,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_avg","hmp3",-0.7478,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_max","hmp3",7.689,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","airtemp_min","hmp3",-5.926,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","DTR","hmp1",10.327,"n"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-06,2017,10,279,"c1","cr1000","DTR","hmp3",13.615,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_avg","hmp1",5.27678,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_max","hmp1",12.91,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_min","hmp1",-0.749,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_avg","hmp3",4.7631,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_max","hmp3",12.91,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","airtemp_min","hmp3",-4.016,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","DTR","hmp1",13.659,"n"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-07,2017,10,280,"c1","cr1000","DTR","hmp3",16.926,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_avg","hmp1",5.35766,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_max","hmp1",14.28,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_min","hmp1",-3.934,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_avg","hmp3",5.6479,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_max","hmp3",14.87,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","airtemp_min","hmp3",-6.248,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","DTR","hmp1",18.214,"n"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-08,2017,10,281,"c1","cr1000","DTR","hmp3",21.118,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_avg","hmp1",-6.58146,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_max","hmp1",-3.862,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_min","hmp1",-8.26,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_avg","hmp3",-7.79006,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_max","hmp3",-1.431,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","airtemp_min","hmp3",-11.79,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","DTR","hmp1",4.398,"n"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-09,2017,10,282,"c1","cr1000","DTR","hmp3",10.359,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_avg","hmp1",-2.36643,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_max","hmp1",9.01,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_min","hmp1",-12.97,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_avg","hmp3",-3.56701,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_max","hmp3",10.9,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","airtemp_min","hmp3",-16.52,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","DTR","hmp1",21.98,"n"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-10,2017,10,283,"c1","cr1000","DTR","hmp3",27.42,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_avg","hmp1",5.76545,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_max","hmp1",14.16,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_min","hmp1",-4.993,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_avg","hmp3",4.51957,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_max","hmp3",15.14,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","airtemp_min","hmp3",-8.31,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","DTR","hmp1",19.153,"n"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-11,2017,10,284,"c1","cr1000","DTR","hmp3",23.45,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_avg","hmp1",5.9959,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_max","hmp1",14.44,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_min","hmp1",-2.328,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_avg","hmp3",5.08791,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_max","hmp3",17.02,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","airtemp_min","hmp3",-5.926,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","DTR","hmp1",16.768,"n"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-12,2017,10,285,"c1","cr1000","DTR","hmp3",22.946,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_avg","hmp1",1.79249,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_max","hmp1",11.71,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_min","hmp1",-4.707,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_avg","hmp3",2.03299,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_max","hmp3",14.5,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","airtemp_min","hmp3",-8.05,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","DTR","hmp1",16.417,"n"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-13,2017,10,286,"c1","cr1000","DTR","hmp3",22.55,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_avg","hmp1",-0.13985,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_max","hmp1",5.015,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_min","hmp1",-5.236,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_avg","hmp3",-0.68128,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_max","hmp3",7.661,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","airtemp_min","hmp3",-8.74,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","DTR","hmp1",10.251,"n"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-14,2017,10,287,"c1","cr1000","DTR","hmp3",16.401,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_avg","hmp1",3.11401,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_max","hmp1",10.71,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_min","hmp1",-1.995,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_avg","hmp3",2.44468,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_max","hmp3",13.36,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","airtemp_min","hmp3",-5.16,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","DTR","hmp1",12.705,"n"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-15,2017,10,288,"c1","cr1000","DTR","hmp3",18.52,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_avg","hmp1",4.81807,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_max","hmp1",13.09,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_min","hmp1",-1.363,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_avg","hmp3",4.31005,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_max","hmp3",15.89,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","airtemp_min","hmp3",-4.1,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","DTR","hmp1",14.453,"n"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-16,2017,10,289,"c1","cr1000","DTR","hmp3",19.99,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_avg","hmp1",6.75867,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_max","hmp1",14.04,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_min","hmp1",1.137,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_avg","hmp3",6.29762,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_max","hmp3",16.5,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","airtemp_min","hmp3",-1.388,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","DTR","hmp1",12.903,"n"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-17,2017,10,290,"c1","cr1000","DTR","hmp3",17.888,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_avg","hmp1",5.56573,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_max","hmp1",15,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_min","hmp1",-1.65,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_avg","hmp3",5.2941,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_max","hmp3",17.11,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","airtemp_min","hmp3",-4.7,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","DTR","hmp1",16.65,"n"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-18,2017,10,291,"c1","cr1000","DTR","hmp3",21.81,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_avg","hmp1",6.3101,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_max","hmp1",16.26,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_min","hmp1",-3.004,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_avg","hmp3",5.22251,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_max","hmp3",18.9,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","airtemp_min","hmp3",-6.384,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","DTR","hmp1",19.264,"n"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-19,2017,10,292,"c1","cr1000","DTR","hmp3",25.284,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_avg","hmp1",7.69984,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_max","hmp1",14.3,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_min","hmp1",-2.029,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_avg","hmp3",7.21721,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_max","hmp3",16.9,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","airtemp_min","hmp3",-4.507,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","DTR","hmp1",16.329,"n"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-20,2017,10,293,"c1","cr1000","DTR","hmp3",21.407,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_avg","hmp1",-4.32229,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_max","hmp1",-0.947,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_min","hmp1",-7.115,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_avg","hmp3",-5.22128,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_max","hmp3",0.864,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","airtemp_min","hmp3",-10.52,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","DTR","hmp1",6.168,"n"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","DTR","hmp2",NA,"m"
"raw hmps",2017-10-21,2017,10,294,"c1","cr1000","DTR","hmp3",11.384,"n"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_avg","hmp1",2.32322,"n"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_max","hmp1",6.837,"n"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_min","hmp1",-3.693,"n"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_avg","hmp2",NA,"m"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_max","hmp2",NA,"m"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_min","hmp2",NA,"m"
"raw hmps",2017-10-22,2017,10,295,"c1","cr1000","airtemp_avg","hmp3",1.77107,"n"
