site,yr,date,plotid,clean_code2,hits
sdl,2012,NA,16,SIACS2,3
sdl,2012,NA,16,TEACC,3
sdl,2012,NA,16,TRSP2,3
sdl,2012,NA,16,VILA10,1
sdl,2012,NA,17,2GRAM,1
sdl,2012,NA,17,2LTR,8
sdl,2012,NA,17,ARSC,13
sdl,2012,NA,17,CAOC4,2
sdl,2012,NA,17,CARUD,5
sdl,2012,NA,17,CASC12,4
sdl,2012,NA,17,CEARS2,1
sdl,2012,NA,17,DECE,30
sdl,2012,NA,17,DRAU,1
sdl,2012,NA,17,ERSI3,8
sdl,2012,NA,17,FEBR,4
sdl,2012,NA,17,GEAL2,3
sdl,2012,NA,17,GERO2,53
sdl,2012,NA,17,KOMY,3
sdl,2012,NA,17,LLSE,6
sdl,2012,NA,17,MIOB2,3
sdl,2012,NA,17,NOFEG,2
sdl,2012,NA,17,ORALA,3
sdl,2012,NA,17,POBI6,2
sdl,2012,NA,17,PODI2,2
sdl,2012,NA,17,POVI3,0.25
sdl,2012,NA,17,STLO2,0.25
sdl,2012,NA,17,TRPAP,5
sdl,2012,NA,17,VILA10,2
sdl,2012,NA,18,2LTR,14
sdl,2012,NA,18,2SCAT,0.25
sdl,2012,NA,18,ARSC,10
sdl,2012,NA,18,CAOC4,1
sdl,2012,NA,18,CARUD,1
sdl,2012,NA,18,CASC12,2
sdl,2012,NA,18,DECE,12
sdl,2012,NA,18,DROC,30
sdl,2012,NA,18,ERSI3,6
sdl,2012,NA,18,FEBR,2
sdl,2012,NA,18,GEAL2,6
sdl,2012,NA,18,GERO2,26
sdl,2012,NA,18,LLSE,22
sdl,2012,NA,18,MIOB2,2
sdl,2012,NA,18,POAL2,0.25
sdl,2012,NA,18,POBI6,3
sdl,2012,NA,18,POVI3,4
sdl,2012,NA,18,SAGL,7
sdl,2012,NA,18,SEDES,2
sdl,2012,NA,18,STLO2,4
sdl,2012,NA,18,TRPAP,6
sdl,2012,NA,19,2LTR,18
sdl,2012,NA,19,ARSC,13
sdl,2012,NA,19,CARUD,2
sdl,2012,NA,19,CASC12,3
sdl,2012,NA,19,CEARS2,4
sdl,2012,NA,19,DECE,26
sdl,2012,NA,19,DRAU,1
sdl,2012,NA,19,ERSI3,8
sdl,2012,NA,19,FEBR,9
sdl,2012,NA,19,GERO2,23
sdl,2012,NA,19,JUNCU,2
sdl,2012,NA,19,KOMY,5
sdl,2012,NA,19,LLSE,9
sdl,2012,NA,19,MIOB2,8
sdl,2012,NA,19,NOFEG,1
sdl,2012,NA,19,ORALA,2
sdl,2012,NA,19,POAL2,1
sdl,2012,NA,19,POVI3,2
sdl,2012,NA,19,SEDES,7
sdl,2012,NA,19,SELA,0.25
sdl,2012,NA,19,SOSIN,2
sdl,2012,NA,19,STLO2,1
sdl,2012,NA,19,TRPAP,14
sdl,2012,NA,19,TRSP2,2
sdl,2012,NA,20,2LTR,11
sdl,2012,NA,20,ARSC,7
sdl,2012,NA,20,CASC12,14
sdl,2012,NA,20,CEARS2,5
sdl,2012,NA,20,DECE,38
sdl,2012,NA,20,ERSI3,2
sdl,2012,NA,20,FEBR,6
sdl,2012,NA,20,GERO2,45
sdl,2012,NA,20,LLSE,10
sdl,2012,NA,20,MIOB2,3
sdl,2012,NA,20,NOFEG,0.25
sdl,2012,NA,20,ORALA,2
sdl,2012,NA,20,POBI6,1
sdl,2012,NA,20,POVI3,1
sdl,2012,NA,20,SELA,0.25
sdl,2012,NA,20,SOSIN,0.25
sdl,2012,NA,20,STLO2,5
sdl,2012,NA,20,TRPAP,7
sdl,2012,NA,20,TRSP2,3
sdl,2012,NA,21,2BARE,2
sdl,2012,NA,21,2LTR,13
sdl,2012,NA,21,ARSC,10
sdl,2012,NA,21,CAOC4,0.25
sdl,2012,NA,21,DECE,46
sdl,2012,NA,21,ERSI3,0.25
sdl,2012,NA,21,FEBR,5
sdl,2012,NA,21,GEAL2,2
sdl,2012,NA,21,GERO2,27
sdl,2012,NA,21,HEMO3,1
sdl,2012,NA,21,JUNCU,22
sdl,2012,NA,21,LLSE,1
sdl,2012,NA,21,POAL2,1
sdl,2012,NA,21,POBI6,3
sdl,2012,NA,21,POVI3,3
sdl,2012,NA,21,STLO2,3
sdl,2012,NA,21,TRPAP,17
sdl,2012,NA,22,2LTR,13
sdl,2012,NA,22,ARSC,23
sdl,2012,NA,22,CEARS2,2
sdl,2012,NA,22,DECE,32
sdl,2012,NA,22,ERSI3,0.25
sdl,2012,NA,22,FEBR,8
sdl,2012,NA,22,GERO2,49
sdl,2012,NA,22,JUNCU,1
sdl,2012,NA,22,LLSE,4
sdl,2012,NA,22,MELA3,2
sdl,2012,NA,22,POAL2,1
sdl,2012,NA,22,POBI6,3
sdl,2012,NA,22,POVI3,2
sdl,2012,NA,22,TRPAP,6
sdl,2012,NA,23,2LTR,15
sdl,2012,NA,23,ARSC,1
sdl,2012,NA,23,CASC12,19
sdl,2012,NA,23,CEARS2,4
sdl,2012,NA,23,DECE,47
sdl,2012,NA,23,GERO2,40
sdl,2012,NA,23,JUNCU,2
sdl,2012,NA,23,LLSE,2
sdl,2012,NA,23,LUSP4,1
sdl,2012,NA,23,POBI6,1
sdl,2012,NA,23,PODI2,0.25
sdl,2012,NA,23,STLO2,4
sdl,2012,NA,23,TRPAP,2
sdl,2012,NA,24,2BARE,4
sdl,2012,NA,24,2LTR,4
sdl,2012,NA,24,ARSC,5
sdl,2012,NA,24,CASC12,23
sdl,2012,NA,24,DECE,51
sdl,2012,NA,24,ERSI3,1
sdl,2012,NA,24,GERO2,26
sdl,2012,NA,24,JUNCU,1
sdl,2012,NA,24,LLSE,1
sdl,2012,NA,24,POAL2,8
sdl,2012,NA,24,POBI6,9
sdl,2012,NA,24,STLO2,2
sdl,2012,NA,24,TRPAP,3
sdl,2012,NA,24,TRSP2,4
sdl,2012,NA,25,2LTR,7
sdl,2012,NA,25,ARSC,6
sdl,2012,NA,25,CASC12,13
sdl,2012,NA,25,CEARS2,0.25
sdl,2012,NA,25,DECE,45
sdl,2012,NA,25,GERO2,55
sdl,2012,NA,25,HEMO3,1
sdl,2012,NA,25,JUNCU,11
sdl,2012,NA,25,LUSP4,1
sdl,2012,NA,25,POAL2,2
sdl,2012,NA,25,POBI6,3
sdl,2012,NA,25,SEDES,1
sdl,2012,NA,25,STLO2,8
sdl,2012,NA,25,TRPAP,5
sdl,2012,NA,26,2LTR,14
sdl,2012,NA,26,ARSC,2
sdl,2012,NA,26,CASC12,52
sdl,2012,NA,26,CEARS2,0.25
sdl,2012,NA,26,DECE,21
sdl,2012,NA,26,GEAL2,2
sdl,2012,NA,26,GERO2,37
sdl,2012,NA,26,JUNCU,8
sdl,2012,NA,26,POAL2,1
sdl,2012,NA,26,POBI6,15
sdl,2012,NA,26,STLO2,1
sdl,2012,NA,27,2LTR,4
sdl,2012,NA,27,2SCAT,0.25
sdl,2012,NA,27,ARSC,0.25
sdl,2012,NA,27,CASC12,36
sdl,2012,NA,27,DECE,50
sdl,2012,NA,27,GERO2,24
sdl,2012,NA,27,JUNCU,7
sdl,2012,NA,27,POBI6,2
sdl,2012,NA,27,POVI,1
sdl,2012,NA,27,POVI3,1
sdl,2012,NA,27,SAGL,24
sdl,2012,NA,27,STLO2,9
sdl,2012,NA,27,TRPAP,2
sdl,2012,NA,28,2LTR,14
sdl,2012,NA,28,CASC12,42
sdl,2012,NA,28,CEARS2,1
sdl,2012,NA,28,DECE,20
sdl,2012,NA,28,ERSI3,1
sdl,2012,NA,28,GERO2,29
sdl,2012,NA,28,JUNCU,6
sdl,2012,NA,28,LEPY2,1
sdl,2012,NA,28,LLSE,1
sdl,2012,NA,28,POAL2,1
sdl,2012,NA,28,POBI6,5
sdl,2012,NA,28,PODI2,4
sdl,2012,NA,28,STLO2,7
sdl,2012,NA,28,TRPAP,2
sdl,2012,NA,29,2LTR,13
sdl,2012,NA,29,ARSC,8
sdl,2012,NA,29,CAOC4,13
sdl,2012,NA,29,CASC12,6
sdl,2012,NA,29,CEARS2,1
sdl,2012,NA,29,DECE,39
sdl,2012,NA,29,DRAU,0.25
sdl,2012,NA,29,ERSI3,9
sdl,2012,NA,29,GERO2,28
sdl,2012,NA,29,LLSE,11
sdl,2012,NA,29,NOFEG,3
sdl,2012,NA,29,ORALA,4
sdl,2012,NA,29,POAL2,2
sdl,2012,NA,29,POVI3,1
sdl,2012,NA,29,SEDES,1
sdl,2012,NA,29,STLO2,6
sdl,2012,NA,29,TRPAP,10
sdl,2012,NA,29,VILA10,0.25
sdl,2012,NA,30,2LTR,7
sdl,2012,NA,30,2LTRWS,1
sdl,2012,NA,30,ARSC,15
sdl,2012,NA,30,CAOC4,4
sdl,2012,NA,30,CASC12,1
sdl,2012,NA,30,CEARS2,0.25
sdl,2012,NA,30,DECE,29
sdl,2012,NA,30,FEBR,10
sdl,2012,NA,30,GEAL2,1
sdl,2012,NA,30,GERO2,24
sdl,2012,NA,30,JUNCU,3
sdl,2012,NA,30,KOMY,1
sdl,2012,NA,30,LEPY2,1
sdl,2012,NA,30,LLSE,11
sdl,2012,NA,30,LUSP4,3
sdl,2012,NA,30,POBI6,1
sdl,2012,NA,30,POVI3,2
sdl,2012,NA,30,SIACS2,1
sdl,2012,NA,30,STLO2,4
sdl,2012,NA,30,TRPAP,31
sdl,2012,NA,30,TRSP2,1
sdl,2012,NA,31,2LTR,14
sdl,2012,NA,31,ARSC,10
sdl,2012,NA,31,CAOC4,1
sdl,2012,NA,31,CAUN2,0.25
sdl,2012,NA,31,CEARS2,2
sdl,2012,NA,31,DECE,22
sdl,2012,NA,31,DROC,1
sdl,2012,NA,31,ERSI3,3
sdl,2012,NA,31,FEBR,22
sdl,2012,NA,31,GERO2,35
sdl,2012,NA,31,HEMO3,1
sdl,2012,NA,31,JUNCU,4
sdl,2012,NA,31,LLSE,11
sdl,2012,NA,31,LUSP4,4
sdl,2012,NA,31,MIOB2,2
sdl,2012,NA,31,NOFEG,0.25
sdl,2012,NA,31,ORALA,4
sdl,2012,NA,31,POBI6,2
sdl,2012,NA,31,POVI3,1
sdl,2012,NA,31,SEDES,1
sdl,2012,NA,31,STLO2,2
sdl,2012,NA,32,2BARE,1
sdl,2012,NA,32,2LTR,19
sdl,2012,NA,32,ARSC,4
sdl,2012,NA,32,CAOC4,7
sdl,2012,NA,32,CASC12,16
sdl,2012,NA,32,CAUN2,1
sdl,2012,NA,32,CEARS2,1
sdl,2012,NA,32,DECE,47
sdl,2012,NA,32,ERSI3,5
sdl,2012,NA,32,FEBR,3
sdl,2012,NA,32,GERO2,28
sdl,2012,NA,32,JUNCU,2
sdl,2012,NA,32,LLSE,1
sdl,2012,NA,32,LUSP4,2
sdl,2012,NA,32,POBI6,2
sdl,2012,NA,32,POVI3,1
sdl,2012,NA,32,STLO2,6
sdl,2012,NA,32,TRDA2,1
sdl,2012,NA,32,TRPAP,11
sdl,2012,NA,33,2LTR,14
sdl,2012,NA,33,ARSC,7
sdl,2012,NA,33,CASC12,9
sdl,2012,NA,33,DECE,30
sdl,2012,NA,33,ERSI3,1
sdl,2012,NA,33,FEBR,6
sdl,2012,NA,33,GERO2,53
sdl,2012,NA,33,LLSE,1
sdl,2012,NA,33,MIOB2,1
sdl,2012,NA,33,POBI6,4
sdl,2012,NA,33,POVI3,0.25
sdl,2012,NA,34,2LTR,1
sdl,2012,NA,34,2RF,1
sdl,2012,NA,34,ARSC,12
sdl,2012,NA,34,CAOC4,1
sdl,2012,NA,34,CHJA,1
sdl,2012,NA,34,DECE,6
sdl,2012,NA,34,ERSI3,3
sdl,2012,NA,34,FEBR,10
sdl,2012,NA,34,GEAL2,4
sdl,2012,NA,34,GERO2,47
sdl,2012,NA,34,MIOB2,11
sdl,2012,NA,34,POBI6,4
sdl,2012,NA,34,POVI3,3
sdl,2012,NA,34,SEDES,32
sdl,2012,NA,35,2BARE,19
sdl,2012,NA,35,2LTR,12
sdl,2012,NA,35,ARSC,19
sdl,2012,NA,35,DECE,11
sdl,2012,NA,35,FEBR,8
sdl,2012,NA,35,GERO2,30
sdl,2012,NA,35,LLSE,8
sdl,2012,NA,35,MIOB2,16
sdl,2012,NA,35,POBI6,1
sdl,2012,NA,35,POVI,1
sdl,2012,NA,36,2LTR,18
sdl,2012,NA,36,ARSC,20
sdl,2012,NA,36,CAOC4,6
sdl,2012,NA,36,CASC12,0.25
sdl,2012,NA,36,DECE,42
sdl,2012,NA,36,FEBR,4
sdl,2012,NA,36,GERO2,6
sdl,2012,NA,36,HEMO3,1
sdl,2012,NA,36,LEPY2,1
sdl,2012,NA,36,LUSP4,1
sdl,2012,NA,36,MELA3,3
sdl,2012,NA,36,MIOB2,25
sdl,2012,NA,36,POBI6,3
sdl,2012,NA,36,POVI,1
sdl,2012,NA,37,2LTR,18
sdl,2012,NA,37,CASC12,7
sdl,2012,NA,37,DECE,69
sdl,2012,NA,37,FEBR,3
sdl,2012,NA,37,LEPY2,0.25
sdl,2012,NA,37,LLSE,1
sdl,2012,NA,37,LUSP4,1
sdl,2012,NA,37,MIOB2,7
sdl,2012,NA,37,POBI6,3
sdl,2012,NA,38,2LTR,9
sdl,2012,NA,38,DECE,87
sdl,2012,NA,38,FEBR,2
sdl,2012,NA,38,LEPY2,1
sdl,2012,NA,38,MIOB2,6
sdl,2012,NA,38,POBI6,12
sdl,2012,NA,38,TRPAP,3
sdl,2012,NA,38,TRSP2,1
sdl,2012,NA,39,2LTR,10
sdl,2012,NA,39,ARSC,17
sdl,2012,NA,39,DECE,83
sdl,2012,NA,39,DRABA,0.25
sdl,2012,NA,39,GERO2,12
sdl,2012,NA,39,LEPY2,0.25
sdl,2012,NA,39,LUSP4,5
sdl,2012,NA,39,MIOB2,4
sdl,2012,NA,39,POBI6,7
sdl,2012,NA,39,POVI,1
sdl,2012,NA,40,2LTR,5
sdl,2012,NA,40,ARSC,2
sdl,2012,NA,40,DECE,96
sdl,2012,NA,40,FEBR,1
sdl,2012,NA,40,GERO2,4
sdl,2012,NA,40,MIOB2,1
sdl,2012,NA,40,POBI6,12
sdl,2012,NA,40,TRPAP,4
sdl,2012,NA,41,2LTR,4
sdl,2012,NA,41,DECE,96
sdl,2012,NA,41,FEBR,8
sdl,2012,NA,41,GERO2,8
sdl,2012,NA,41,LEPY2,0.25
sdl,2012,NA,41,POBI6,20
sdl,2012,NA,42,2LTR,5
sdl,2012,NA,42,CASC12,55
sdl,2012,NA,42,DECE,54
sdl,2012,NA,42,FEBR,2
sdl,2012,NA,42,LEPY2,0.25
sdl,2012,NA,42,MIOB2,0.25
sdl,2012,NA,42,POBI6,4
sdl,2012,NA,42,TRSP2,3
sdl,2012,NA,43,2LTR,5
sdl,2012,NA,43,DECE,87
sdl,2012,NA,43,FEBR,3
sdl,2012,NA,43,LEPY2,0.25
sdl,2012,NA,43,MIOB2,2
sdl,2012,NA,43,POBI6,5
sdl,2012,NA,43,TRPAP,0.25
sdl,2012,NA,44,2LTR,8
sdl,2012,NA,44,DECE,85
sdl,2012,NA,44,FEBR,1
sdl,2012,NA,44,GERO2,0.25
sdl,2012,NA,44,POBI6,4
sdl,2012,NA,44,TRPAP,1
sdl,2012,NA,44,TRSP2,3
sdl,2012,NA,45,2LTR,14
sdl,2012,NA,45,2RF,2
sdl,2012,NA,45,ARSC,13
sdl,2012,NA,45,CAOC4,5
sdl,2012,NA,45,CHJA,2
sdl,2012,NA,45,DECE,18
sdl,2012,NA,45,ERSI3,13
sdl,2012,NA,45,FEBR,10
sdl,2012,NA,45,GERO2,36
sdl,2012,NA,45,LLSE,1
sdl,2012,NA,45,MIOB2,6
sdl,2012,NA,45,POAL2,0.25
sdl,2012,NA,45,POBI6,5
sdl,2012,NA,45,SEDES,5
sdl,2012,NA,46,2LTR,17
sdl,2012,NA,46,ARSC,10
sdl,2012,NA,46,CALE4,1
sdl,2012,NA,46,CAOC4,2
sdl,2012,NA,46,CASC12,5
sdl,2012,NA,46,CHJA,1
sdl,2012,NA,46,DECE,26
sdl,2012,NA,46,ERPI6,1
sdl,2012,NA,46,ERSI3,5
sdl,2012,NA,46,FEBR,7
sdl,2012,NA,46,GEAL2,1
sdl,2012,NA,46,GERO2,32
sdl,2012,NA,46,MIOB2,9
sdl,2012,NA,46,POBI6,5
sdl,2012,NA,46,TRPAP,3
sdl,2012,NA,46,TRSP2,5
sdl,2012,NA,47,2LTR,11
sdl,2012,NA,47,ARSC,13
sdl,2012,NA,47,CAOC4,3
sdl,2012,NA,47,CASC12,9
sdl,2012,NA,47,CEARS2,0.25
sdl,2012,NA,47,CHJA,2
sdl,2012,NA,47,DECE,39
sdl,2012,NA,47,ERSI3,10
sdl,2012,NA,47,FEBR,11
sdl,2012,NA,47,GERO2,27
sdl,2012,NA,47,JUNCU,9
sdl,2012,NA,47,LEPY2,1
sdl,2012,NA,47,MIOB2,20
sdl,2012,NA,47,NOFEG,0.25
sdl,2012,NA,47,POBI6,7
sdl,2012,NA,47,TRPAP,2
sdl,2012,NA,47,TRSP2,1
sdl,2012,NA,48,2LTR,23
sdl,2012,NA,48,ARSC,4
sdl,2012,NA,48,CASC12,6
sdl,2012,NA,48,DECE,47
sdl,2012,NA,48,FEBR,3
sdl,2012,NA,48,GERO2,20
sdl,2012,NA,48,LEPY2,0.25
sdl,2012,NA,48,LUSP4,3
sdl,2012,NA,48,MIOB2,5
sdl,2012,NA,48,POBI6,8
sdl,2012,NA,48,TRSP2,3
sdl,2012,NA,49,2BARE,1
sdl,2012,NA,49,2LTR,12
sdl,2012,NA,49,ANAL4,2
sdl,2012,NA,49,ARSC,16
sdl,2012,NA,49,CAOC4,4
sdl,2012,NA,49,CASC12,8
sdl,2012,NA,49,DECE,4
sdl,2012,NA,49,DRAU,1
sdl,2012,NA,49,ERSI3,9
sdl,2012,NA,49,FEBR,6
sdl,2012,NA,49,GERO2,32
sdl,2012,NA,49,KOMY,2
sdl,2012,NA,49,LLSE,7
sdl,2012,NA,49,MIOB2,1
sdl,2012,NA,49,NOFEG,2
sdl,2012,NA,49,ORALA,9
sdl,2012,NA,49,POAL2,4
sdl,2012,NA,49,POBI6,4
sdl,2012,NA,49,PODI2,0.25
sdl,2012,NA,49,POVI3,3
sdl,2012,NA,49,SARH2,2
sdl,2012,NA,49,SEDES,2
sdl,2012,NA,49,SIACS2,1
sdl,2012,NA,49,STLO2,2
sdl,2012,NA,49,TRPAP,12
sdl,2012,NA,49,VILA10,0.25
sdl,2012,NA,50,2LTR,8
sdl,2012,NA,50,ARFEF3,0.25
sdl,2012,NA,50,ARSC,8
sdl,2012,NA,50,CAOC4,3
sdl,2012,NA,50,DECE,52
sdl,2012,NA,50,ERSI3,3
sdl,2012,NA,50,FEBR,1
sdl,2012,NA,50,GERO2,39
sdl,2012,NA,50,LLSE,4
sdl,2012,NA,50,NOFEG,0.25
sdl,2012,NA,50,ORALA,1
sdl,2012,NA,50,POBI6,5
sdl,2012,NA,50,POVI3,4
sdl,2012,NA,50,STLO2,0.25
sdl,2012,NA,50,TRPAP,12
sdl,2012,NA,51,2LTR,13
sdl,2012,NA,51,ARSC,10
sdl,2012,NA,51,CAOC4,0.25
sdl,2012,NA,51,CEARS2,3
sdl,2012,NA,51,DECE,26
sdl,2012,NA,51,DROC,2
sdl,2012,NA,51,ERSI3,22
sdl,2012,NA,51,FEBR,3
sdl,2012,NA,51,GERO2,36
sdl,2012,NA,51,LLSE,9
sdl,2012,NA,51,NOFEG,0.25
sdl,2012,NA,51,ORALA,11
sdl,2012,NA,51,POAL2,0.25
sdl,2012,NA,51,POBI6,6
sdl,2012,NA,51,PODI2,0.25
sdl,2012,NA,51,POVI3,4
sdl,2012,NA,51,SEDES,3
sdl,2012,NA,51,STLO2,2
sdl,2012,NA,52,2BARE,4
sdl,2012,NA,52,2LTR,27
sdl,2012,NA,52,ARSC,9
sdl,2012,NA,52,CAOC4,2
sdl,2012,NA,52,CASC12,2
sdl,2012,NA,52,CEARS2,6
sdl,2012,NA,52,DECE,17
sdl,2012,NA,52,ERSI3,17
sdl,2012,NA,52,GERO2,10
sdl,2012,NA,52,JUNCU,1
sdl,2012,NA,52,LLSE,27
sdl,2012,NA,52,NOFEG,1
sdl,2012,NA,52,POAL2,0.25
sdl,2012,NA,52,POBI6,3
sdl,2012,NA,52,POVI3,1
sdl,2012,NA,52,STLO2,2
sdl,2012,NA,52,TRPAP,3
sdl,2012,NA,52,VILA10,1
sdl,2012,NA,53,2BARE,9
sdl,2012,NA,53,2LTR,8
sdl,2012,NA,53,2RF,2
sdl,2012,NA,53,ARSC,1
sdl,2012,NA,53,CEARS2,1
sdl,2012,NA,53,DECE,53
sdl,2012,NA,53,GERO2,26
sdl,2012,NA,53,LLSE,1
sdl,2012,NA,53,SEDES,1
sdl,2012,NA,54,2LTR,2
sdl,2012,NA,54,ARSC,0.25
sdl,2012,NA,54,CASC12,86
sdl,2012,NA,54,DECE,23
sdl,2012,NA,54,ERSI3,3
sdl,2012,NA,54,FEBR,0.25
sdl,2012,NA,54,GERO2,17
sdl,2012,NA,54,POBI6,2
sdl,2012,NA,54,SELA,1
sdl,2012,NA,54,TRPAP,15
sdl,2012,NA,55,2BARE,1
sdl,2012,NA,55,2LTR,23
sdl,2012,NA,55,ARSC,22
sdl,2012,NA,55,CEARS2,9
sdl,2012,NA,55,DECE,23
sdl,2012,NA,55,ERSI3,10
sdl,2012,NA,55,FEBR,2
sdl,2012,NA,55,GERO2,12
sdl,2012,NA,55,LLSE,2
sdl,2012,NA,55,NOFEG,1
sdl,2012,NA,55,ORALA,1
sdl,2012,NA,55,POBI6,5
sdl,2012,NA,55,PODI2,0.25
sdl,2012,NA,55,POVI3,1
sdl,2012,NA,55,SEDES,6
sdl,2012,NA,55,STLO2,2
sdl,2012,NA,55,TRPAP,11
sdl,2012,NA,55,TRSP2,2
sdl,2012,NA,56,2LTR,14
sdl,2012,NA,56,ARFEF3,2
sdl,2012,NA,56,ARSC,14
sdl,2012,NA,56,CAUN2,1
sdl,2012,NA,56,CEARS2,5
sdl,2012,NA,56,DECE,12
sdl,2012,NA,56,ERSI3,13
sdl,2012,NA,56,FEBR,2
sdl,2012,NA,56,GERO2,35
sdl,2012,NA,56,LLSE,7
sdl,2012,NA,56,NOFEG,2
sdl,2012,NA,56,ORALA,1
sdl,2012,NA,56,POAL2,5
sdl,2012,NA,56,POBI6,7
sdl,2012,NA,56,POVI3,1
sdl,2012,NA,56,SEDES,2
sdl,2012,NA,56,SOSIN,1
sdl,2012,NA,56,STLO2,8
sdl,2012,NA,56,TRDA2,6
sdl,2012,NA,56,TRSP2,3
sdl,2012,NA,57,2LTR,10
sdl,2012,NA,57,ARSC,9
sdl,2012,NA,57,CASC12,35
sdl,2012,NA,57,DECE,10
sdl,2012,NA,57,ERSI3,0.25
sdl,2012,NA,57,FEBR,1
sdl,2012,NA,57,GERO2,32
sdl,2012,NA,57,LLSE,4
sdl,2012,NA,57,ORALA,8
sdl,2012,NA,57,POAL2,2
sdl,2012,NA,57,POBI6,1
sdl,2012,NA,57,STLO2,2
sdl,2012,NA,57,TRPAP,6
sdl,2012,NA,57,TRSP2,11
sdl,2012,NA,58,2LTR,3
sdl,2012,NA,58,ARSC,3
sdl,2012,NA,58,CASC12,67
sdl,2012,NA,58,CEARS2,1
sdl,2012,NA,58,DECE,20
sdl,2012,NA,58,GERO2,42
sdl,2012,NA,58,LLSE,2
sdl,2012,NA,58,ORALA,0.25
sdl,2012,NA,58,POBI6,2
sdl,2012,NA,58,STLO2,3
sdl,2012,NA,58,TRPAP,16
sdl,2012,NA,58,TRSP2,1
sdl,2012,NA,59,2BARE,1
sdl,2012,NA,59,2LTR,5
sdl,2012,NA,59,ARFEF3,1
sdl,2012,NA,59,ARSC,40
sdl,2012,NA,59,CEARS2,5
sdl,2012,NA,59,DECE,1
sdl,2012,NA,59,ERSI3,6
sdl,2012,NA,59,FEBR,1
sdl,2012,NA,59,GERO2,61
sdl,2012,NA,59,JUNCU,6
sdl,2012,NA,59,NOFEG,0.25
sdl,2012,NA,59,ORALA,2
sdl,2012,NA,59,POAL2,6
sdl,2012,NA,59,POBI6,8
sdl,2012,NA,59,PODI2,1
sdl,2012,NA,59,POVI3,1
sdl,2012,NA,59,SELA,0.25
sdl,2012,NA,59,SOSIN,1
sdl,2012,NA,59,TRPAP,1
sdl,2012,NA,59,TRSP2,1
sdl,2012,NA,59,VILA10,0.25
sdl,2012,NA,60,2BARE,2
sdl,2012,NA,60,2LTR,17
sdl,2012,NA,60,CEARS2,6
sdl,2012,NA,60,DECE,26
sdl,2012,NA,60,ERSI3,2
sdl,2012,NA,60,GERO2,47
sdl,2012,NA,60,LLSE,3
sdl,2012,NA,60,ORALA,2
sdl,2012,NA,60,POAL2,7
sdl,2012,NA,60,POBI6,3
sdl,2012,NA,60,POVI3,0.25
sdl,2012,NA,60,STLO2,3
sdl,2012,NA,60,TRDA2,6
sdl,2012,NA,60,TRSP2,10
sdl,2012,NA,61,2BARE,10
sdl,2012,NA,61,2LTR,24
sdl,2012,NA,61,2RF,6
sdl,2012,NA,61,ARSC,2
sdl,2012,NA,61,DECE,6
sdl,2012,NA,61,FEBR,1
sdl,2012,NA,61,GERO2,32
sdl,2012,NA,61,LLSE,5
sdl,2012,NA,61,NOFEG,0.25
sdl,2012,NA,61,SEDES,11
sdl,2012,NA,61,TRPAP,11
sdl,2012,NA,61,VILA10,0.25
sdl,2012,NA,62,2BARE,5
sdl,2012,NA,62,2FORB,0.25
sdl,2012,NA,62,2LTR,5
sdl,2012,NA,62,ARSC,14
sdl,2012,NA,62,CAOC4,2
sdl,2012,NA,62,CARUD,5
sdl,2012,NA,62,CEARS2,2
sdl,2012,NA,62,DECE,38
sdl,2012,NA,62,DRAU,0.25
sdl,2012,NA,62,ERSI3,8
sdl,2012,NA,62,FEBR,0.25
sdl,2012,NA,62,GERO2,48
sdl,2012,NA,62,LLSE,4
sdl,2012,NA,62,NOFEG,1
sdl,2012,NA,62,ORALA,1
sdl,2012,NA,62,POAL2,1
sdl,2012,NA,62,POVI3,2
sdl,2012,NA,62,STLO2,3
sdl,2012,NA,62,TRPAP,25
sdl,2012,NA,62,VILA10,1
sdl,2012,NA,63,2LTR,15
sdl,2012,NA,63,ARSC,9
sdl,2012,NA,63,CAOC4,1
sdl,2012,NA,63,CASC12,18
sdl,2012,NA,63,CEARS2,6
sdl,2012,NA,63,DECE,42
sdl,2012,NA,63,ERSI3,3
sdl,2012,NA,63,GERO2,29
sdl,2012,NA,63,LLSE,9
sdl,2012,NA,63,ORALA,9
sdl,2012,NA,63,POAL2,6
sdl,2012,NA,63,POBI6,1
sdl,2012,NA,63,POVI3,2
sdl,2012,NA,63,STLO2,3
sdl,2012,NA,63,TEACC,1
sdl,2012,NA,63,TRPAP,24
sdl,2012,NA,64,2LICHN,1
sdl,2012,NA,64,2LTR,17
sdl,2012,NA,64,ARSC,14
sdl,2012,NA,64,CAOC4,0.25
sdl,2012,NA,64,CEARS2,2
sdl,2012,NA,64,DECE,6
sdl,2012,NA,64,DRAU,2
sdl,2012,NA,64,ERSI3,20
sdl,2012,NA,64,FEBR,3
sdl,2012,NA,64,GERO2,22
sdl,2012,NA,64,LLSE,2
sdl,2012,NA,64,MELA3,2
sdl,2012,NA,64,MIOB2,14
sdl,2012,NA,64,NOFEG,5
sdl,2012,NA,64,ORALA,1
sdl,2012,NA,64,POAL2,2
sdl,2012,NA,64,POBI6,5
sdl,2012,NA,64,POVI3,1
sdl,2012,NA,64,SEDES,10
sdl,2012,NA,64,SELA,2
sdl,2012,NA,64,STLO2,3
sdl,2012,NA,64,TRDA2,11
sdl,2012,NA,64,TRSP2,5
sdl,2012,NA,64,VILA10,0.25
sdl,2012,NA,65,2LTR,9
sdl,2012,NA,65,ARSC,5
